"Date","Price","Open","High","Low","Change %"
"Oct 26, 2023","7.406","7.407","7.415","7.401","0.30%"
"Oct 25, 2023","7.384","7.401","7.401","7.380","-0.53%"
"Oct 23, 2023","7.423","7.439","7.439","7.408","0.19%"
"Oct 20, 2023","7.409","7.427","7.427","7.399","-0.07%"
"Oct 19, 2023","7.414","7.424","7.424","7.410","0.24%"
"Oct 18, 2023","7.396","7.407","7.407","7.387","0.35%"
"Oct 17, 2023","7.370","7.406","7.406","7.356","-0.09%"
"Oct 16, 2023","7.377","7.396","7.408","7.373","0.14%"
"Oct 13, 2023","7.367","7.387","7.387","7.357","0.19%"
"Oct 12, 2023","7.353","7.361","7.363","7.343","-0.01%"
"Oct 11, 2023","7.354","7.398","7.398","7.348","-0.64%"
"Oct 10, 2023","7.401","7.431","7.431","7.396","-0.40%"
"Oct 09, 2023","7.431","7.408","7.440","7.389","0.64%"
"Oct 06, 2023","7.384","7.288","7.404","7.261","1.75%"
"Oct 05, 2023","7.257","7.285","7.285","7.249","-0.32%"
"Oct 04, 2023","7.280","7.291","7.302","7.277","0.10%"
"Oct 03, 2023","7.273","7.280","7.280","7.255","0.36%"
"Sep 29, 2023","7.247","7.276","7.276","7.227","-0.38%"
"Sep 28, 2023","7.275","7.210","7.280","7.181","0.99%"
"Sep 27, 2023","7.204","7.204","7.204","7.204","0.35%"
"Sep 26, 2023","7.179","7.213","7.213","7.177","-0.03%"
"Sep 25, 2023","7.181","7.176","7.193","7.157","-0.01%"
"Sep 22, 2023","7.182","7.125","7.191","7.101","0.36%"
"Sep 21, 2023","7.156","7.220","7.220","7.147","-0.26%"
"Sep 20, 2023","7.175","7.212","7.212","7.168","-0.10%"
"Sep 18, 2023","7.182","7.217","7.219","7.166","-0.10%"
"Sep 15, 2023","7.189","7.155","7.201","7.135","0.81%"
"Sep 14, 2023","7.131","7.180","7.180","7.120","-0.89%"
"Sep 13, 2023","7.195","7.211","7.218","7.192","-0.53%"
"Sep 12, 2023","7.233","7.257","7.257","7.226","-0.14%"
"Sep 11, 2023","7.243","7.220","7.250","7.212","0.53%"
"Sep 08, 2023","7.205","7.228","7.236","7.198","0.10%"
"Sep 07, 2023","7.198","7.252","7.252","7.194","-0.44%"
"Sep 06, 2023","7.230","7.259","7.259","7.228","0.18%"
"Sep 05, 2023","7.217","7.259","7.259","7.216","0.06%"
"Sep 04, 2023","7.213","7.236","7.236","7.212","0.26%"
"Sep 01, 2023","7.194","7.198","7.228","7.184","0.11%"
"Aug 31, 2023","7.186","7.214","7.214","7.185","-0.07%"
"Aug 30, 2023","7.191","7.191","7.206","7.182","0.11%"
"Aug 29, 2023","7.183","7.198","7.211","7.179","-0.10%"
"Aug 28, 2023","7.190","7.229","7.229","7.186","-0.36%"
"Aug 25, 2023","7.216","7.251","7.251","7.212","0.33%"
"Aug 24, 2023","7.192","7.245","7.245","7.191","-0.22%"
"Aug 23, 2023","7.208","7.228","7.236","7.208","-0.35%"
"Aug 22, 2023","7.233","7.275","7.275","7.226","-0.01%"
"Aug 21, 2023","7.234","7.252","7.260","7.228","-0.18%"
"Aug 18, 2023","7.247","7.275","7.275","7.234","-0.28%"
"Aug 17, 2023","7.267","7.296","7.296","7.260","0.50%"
"Aug 14, 2023","7.231","7.267","7.267","7.226","0.24%"
"Aug 11, 2023","7.214","7.259","7.259","7.211","0.43%"
"Aug 10, 2023","7.183","7.214","7.267","7.183","-0.32%"
"Aug 09, 2023","7.206","7.236","7.236","7.195","0.04%"
"Aug 08, 2023","7.203","7.244","7.244","7.201","-0.29%"
"Aug 07, 2023","7.224","7.221","7.236","7.204","-0.03%"
"Aug 04, 2023","7.226","7.241","7.259","7.226","-0.04%"
"Aug 03, 2023","7.229","7.252","7.305","7.209","0.46%"
"Aug 02, 2023","7.196","7.236","7.236","7.188","0.15%"
"Aug 01, 2023","7.185","7.228","7.228","7.185","-0.33%"
"Jul 31, 2023","7.209","7.218","7.218","7.204","0.10%"
"Jul 28, 2023","7.202","7.198","7.212","7.193","0.66%"
"Jul 27, 2023","7.155","7.137","7.160","7.122","0.28%"
"Jul 26, 2023","7.135","7.183","7.183","7.130","0.04%"
"Jul 25, 2023","7.132","7.137","7.145","7.129","0.28%"
"Jul 24, 2023","7.112","7.137","7.137","7.110","-0.18%"
"Jul 21, 2023","7.125","7.213","7.213","7.125","0.04%"
"Jul 20, 2023","7.122","7.122","7.137","7.111","0.18%"
"Jul 19, 2023","7.109","7.115","7.115","7.095","0.23%"
"Jul 18, 2023","7.093","7.130","7.130","7.086","-0.27%"
"Jul 17, 2023","7.112","7.150","7.150","7.112","-0.22%"
"Jul 14, 2023","7.128","7.122","7.153","7.114","0.22%"
"Jul 13, 2023","7.112","7.183","7.183","7.112","-0.61%"
"Jul 12, 2023","7.156","7.149","7.164","7.135","0.28%"
"Jul 11, 2023","7.136","7.183","7.183","7.132","-0.65%"
"Jul 10, 2023","7.183","7.205","7.205","7.183","-0.18%"
"Jul 07, 2023","7.196","7.213","7.258","7.185","0.19%"
"Jul 06, 2023","7.182","7.182","7.190","7.171","0.52%"
"Jul 05, 2023","7.145","7.160","7.166","7.143","-0.22%"
"Jul 04, 2023","7.161","7.182","7.182","7.148","0.08%"
"Jul 03, 2023","7.155","7.168","7.168","7.143","0.06%"
"Jun 30, 2023","7.151","7.129","7.157","7.121","0.82%"
"Jun 28, 2023","7.093","7.152","7.152","7.088","-0.13%"
"Jun 27, 2023","7.102","7.122","7.122","7.097","0.01%"
"Jun 26, 2023","7.101","7.115","7.125","7.101","-0.13%"
"Jun 23, 2023","7.110","7.145","7.145","7.108","-0.13%"
"Jun 22, 2023","7.119","7.106","7.152","7.099","0.24%"
"Jun 21, 2023","7.102","7.100","7.107","7.091","0.07%"
"Jun 20, 2023","7.097","7.122","7.122","7.090","0.07%"
"Jun 19, 2023","7.092","7.075","7.100","7.070","0.30%"
"Jun 16, 2023","7.071","7.085","7.097","7.070","-0.10%"
"Jun 15, 2023","7.078","7.112","7.112","7.066","0.35%"
"Jun 14, 2023","7.053","7.056","7.073","7.053","0.10%"
"Jun 13, 2023","7.046","7.078","7.078","7.046","-0.14%"
"Jun 12, 2023","7.056","7.081","7.081","7.056","-0.28%"
"Jun 09, 2023","7.076","7.081","7.091","7.063","0.20%"
"Jun 08, 2023","7.062","7.063","7.076","7.038","0.57%"
"Jun 07, 2023","7.022","7.048","7.048","7.019","0.03%"
"Jun 06, 2023","7.020","7.034","7.040","7.020","-0.24%"
"Jun 05, 2023","7.037","7.062","7.062","7.034","0.21%"
"Jun 02, 2023","7.022","7.034","7.034","7.011","0.01%"
"Jun 01, 2023","7.021","7.063","7.063","7.010","-0.16%"
"May 31, 2023","7.032","7.049","7.049","7.028","-0.28%"
"May 30, 2023","7.052","7.068","7.071","7.049","-0.18%"
"May 29, 2023","7.065","7.051","7.069","7.048","0.30%"
"May 26, 2023","7.044","7.071","7.071","7.036","0.00%"
"May 25, 2023","7.044","7.051","7.051","7.041","0.17%"
"May 24, 2023","7.032","7.049","7.092","7.023","-0.31%"
"May 23, 2023","7.054","7.041","7.059","7.037","0.44%"
"May 22, 2023","7.023","7.108","7.108","7.019","-0.27%"
"May 19, 2023","7.042","7.034","7.049","7.005","0.34%"
"May 18, 2023","7.018","7.034","7.034","7.009","0.11%"
"May 17, 2023","7.010","7.011","7.021","6.987","0.04%"
"May 16, 2023","7.007","7.091","7.091","7.004","-0.61%"
"May 15, 2023","7.050","7.063","7.063","7.036","0.10%"
"May 12, 2023","7.043","7.077","7.085","7.041","-0.44%"
"May 11, 2023","7.074","7.086","7.086","7.070","-0.18%"
"May 10, 2023","7.087","7.109","7.109","7.087","-0.11%"
"May 09, 2023","7.095","7.115","7.115","7.082","0.00%"
"May 08, 2023","7.095","7.086","7.101","7.070","0.50%"
"May 04, 2023","7.060","7.049","7.100","7.047","0.01%"
"May 03, 2023","7.059","7.120","7.120","7.056","-1.31%"
"May 02, 2023","7.153","7.174","7.177","7.141","-0.03%"
"Apr 28, 2023","7.155","7.198","7.198","7.149","0.18%"
"Apr 27, 2023","7.142","7.154","7.161","7.140","-0.18%"
"Apr 26, 2023","7.155","7.154","7.166","7.138","0.10%"
"Apr 25, 2023","7.148","7.124","7.166","7.118","0.03%"
"Apr 24, 2023","7.146","7.204","7.204","7.140","-0.83%"
"Apr 21, 2023","7.206","7.274","7.274","7.206","-0.47%"
"Apr 20, 2023","7.240","7.274","7.274","7.231","-0.10%"
"Apr 19, 2023","7.247","7.274","7.274","7.245","-0.03%"
"Apr 18, 2023","7.249","7.305","7.305","7.247","-0.11%"
"Apr 17, 2023","7.257","7.322","7.322","7.257","0.07%"
"Apr 13, 2023","7.252","7.257","7.261","7.251","0.14%"
"Apr 12, 2023","7.242","7.264","7.264","7.237","-0.26%"
"Apr 11, 2023","7.261","7.264","7.275","7.255","0.07%"
"Apr 10, 2023","7.256","7.288","7.288","7.227","0.29%"
"Apr 06, 2023","7.235","7.320","7.320","7.219","-0.71%"
"Apr 05, 2023","7.287","7.320","7.336","7.287","-0.78%"
"Apr 03, 2023","7.344","7.446","7.446","7.331","0.18%"
"Mar 31, 2023","7.331","7.398","7.398","7.305","0.31%"
"Mar 29, 2023","7.308","7.362","7.448","7.308","-0.40%"
"Mar 28, 2023","7.337","7.347","7.359","7.335","0.22%"
"Mar 27, 2023","7.321","7.399","7.399","7.321","-0.18%"
"Mar 24, 2023","7.334","7.415","7.415","7.334","-0.33%"
"Mar 23, 2023","7.358","7.358","7.398","7.355","-0.16%"
"Mar 21, 2023","7.370","7.423","7.423","7.350","0.27%"
"Mar 20, 2023","7.350","7.369","7.369","7.341","-0.33%"
"Mar 17, 2023","7.374","7.446","7.446","7.374","0.03%"
"Mar 16, 2023","7.372","7.446","7.446","7.366","-0.45%"
"Mar 15, 2023","7.405","7.478","7.478","7.390","0.52%"
"Mar 14, 2023","7.367","7.413","7.413","7.363","-0.19%"
"Mar 13, 2023","7.381","7.445","7.445","7.380","-0.74%"
"Mar 10, 2023","7.436","7.477","7.477","7.429","-0.31%"
"Mar 09, 2023","7.459","7.493","7.493","7.457","-0.19%"
"Mar 08, 2023","7.473","7.542","7.542","7.472","0.63%"
"Mar 06, 2023","7.426","7.444","7.452","7.426","-0.05%"
"Mar 03, 2023","7.430","7.517","7.517","7.427","-0.16%"
"Mar 02, 2023","7.442","7.484","7.484","7.442","-0.09%"
"Mar 01, 2023","7.449","7.508","7.508","7.432","-0.17%"
"Feb 28, 2023","7.462","7.491","7.491","7.443","0.17%"
"Feb 27, 2023","7.449","7.491","7.491","7.445","0.27%"
"Feb 24, 2023","7.429","7.458","7.458","7.410","0.42%"
"Feb 23, 2023","7.398","7.441","7.441","7.398","-0.27%"
"Feb 22, 2023","7.418","7.441","7.465","7.416","0.30%"
"Feb 21, 2023","7.396","7.409","7.409","7.391","0.23%"
"Feb 20, 2023","7.379","7.417","7.417","7.379","-0.23%"
"Feb 17, 2023","7.396","7.425","7.425","7.384","0.43%"
"Feb 16, 2023","7.364","7.440","7.440","7.358","0.05%"
"Feb 15, 2023","7.360","7.407","7.407","7.360","-0.28%"
"Feb 14, 2023","7.381","7.424","7.424","7.381","0.03%"
"Feb 13, 2023","7.379","7.423","7.423","7.379","0.05%"
"Feb 10, 2023","7.375","7.396","7.396","7.375","0.33%"
"Feb 09, 2023","7.351","7.399","7.399","7.351","0.11%"
"Feb 08, 2023","7.343","7.343","7.390","7.333","0.27%"
"Feb 07, 2023","7.323","7.390","7.390","7.323","-0.18%"
"Feb 06, 2023","7.336","7.342","7.358","7.330","0.66%"
"Feb 04, 2023","7.288","7.298","7.298","7.288","0.00%"
"Feb 03, 2023","7.288","7.313","7.313","7.288","-0.26%"
"Feb 02, 2023","7.307","7.372","7.372","7.286","0.16%"
"Feb 01, 2023","7.295","7.422","7.422","7.295","-0.95%"
"Jan 31, 2023","7.365","7.438","7.438","7.365","-0.65%"
"Jan 30, 2023","7.413","7.405","7.421","7.396","0.15%"
"Jan 27, 2023","7.402","7.405","7.420","7.389","0.54%"
"Jan 25, 2023","7.362","7.397","7.397","7.362","0.01%"
"Jan 24, 2023","7.361","7.401","7.401","7.360","0.00%"
"Jan 23, 2023","7.361","7.401","7.401","7.361","-0.07%"
"Jan 20, 2023","7.366","7.372","7.377","7.352","0.59%"
"Jan 19, 2023","7.323","7.372","7.372","7.300","-0.23%"
"Jan 18, 2023","7.340","7.343","7.385","7.335","-0.15%"
"Jan 17, 2023","7.351","7.372","7.402","7.351","0.07%"
"Jan 16, 2023","7.346","7.381","7.381","7.340","0.40%"
"Jan 13, 2023","7.317","7.314","7.339","7.308","0.10%"
"Jan 12, 2023","7.310","7.339","7.339","7.309","-0.04%"
"Jan 11, 2023","7.313","7.418","7.418","7.313","-0.27%"
"Jan 10, 2023","7.333","7.386","7.386","7.333","-0.43%"
"Jan 09, 2023","7.365","7.402","7.402","7.360","-0.49%"
"Jan 06, 2023","7.401","7.401","7.410","7.365","0.52%"
"Jan 05, 2023","7.363","7.385","7.385","7.359","0.07%"
"Jan 04, 2023","7.358","7.385","7.385","7.351","-0.01%"
"Jan 03, 2023","7.359","7.397","7.397","7.359","-0.15%"
"Jan 02, 2023","7.370","7.400","7.406","7.370","0.03%"
"Dec 30, 2022","7.368","7.398","7.398","7.365","0.27%"
"Dec 29, 2022","7.348","7.383","7.383","7.348","-0.04%"
"Dec 28, 2022","7.351","7.383","7.383","7.351","0.01%"
"Dec 27, 2022","7.350","7.382","7.382","7.350","-0.14%"
"Dec 26, 2022","7.360","7.399","7.399","7.360","0.00%"
"Dec 23, 2022","7.360","7.398","7.398","7.344","0.20%"
"Dec 22, 2022","7.345","7.344","7.355","7.334","0.33%"
"Dec 21, 2022","7.321","7.402","7.402","7.321","-0.08%"
"Dec 20, 2022","7.327","7.407","7.407","7.327","0.01%"
"Dec 19, 2022","7.326","7.357","7.357","7.326","-0.04%"
"Dec 16, 2022","7.329","7.326","7.339","7.316","0.44%"
"Dec 15, 2022","7.297","7.333","7.333","7.279","0.47%"
"Dec 14, 2022","7.263","7.348","7.348","7.259","-0.43%"
"Dec 13, 2022","7.294","7.309","7.348","7.294","-0.48%"
"Dec 12, 2022","7.329","7.395","7.395","7.329","0.00%"
"Dec 09, 2022","7.329","7.364","7.364","7.326","0.19%"
"Dec 08, 2022","7.315","7.315","7.322","7.296","0.21%"
"Dec 07, 2022","7.300","7.287","7.352","7.268","0.22%"
"Dec 06, 2022","7.284","7.299","7.299","7.281","0.36%"
"Dec 05, 2022","7.258","7.299","7.299","7.258","-0.10%"
"Dec 02, 2022","7.265","7.268","7.291","7.241","0.08%"
"Dec 01, 2022","7.259","7.320","7.320","7.259","-0.86%"
"Nov 30, 2022","7.322","7.377","7.377","7.322","0.00%"
"Nov 29, 2022","7.322","7.359","7.359","7.322","0.12%"
"Nov 28, 2022","7.313","7.329","7.329","7.307","-0.39%"
"Nov 25, 2022","7.342","7.352","7.360","7.295","0.59%"
"Nov 24, 2022","7.299","7.344","7.344","7.299","-0.44%"
"Nov 23, 2022","7.331","7.391","7.391","7.331","0.00%"
"Nov 22, 2022","7.331","7.374","7.391","7.331","-0.49%"
"Nov 21, 2022","7.367","7.342","7.383","7.333","0.26%"
"Nov 18, 2022","7.348","7.358","7.367","7.325","0.40%"
"Nov 17, 2022","7.319","7.311","7.340","7.288","0.08%"
"Nov 16, 2022","7.313","7.339","7.339","7.305","0.10%"
"Nov 15, 2022","7.306","7.335","7.341","7.306","-0.27%"
"Nov 14, 2022","7.326","7.388","7.388","7.326","-0.22%"
"Nov 11, 2022","7.342","7.311","7.353","7.276","-0.53%"
"Nov 10, 2022","7.381","7.423","7.449","7.381","-0.57%"
"Nov 09, 2022","7.423","7.464","7.464","7.423","-0.63%"
"Nov 07, 2022","7.470","7.505","7.505","7.467","-0.43%"
"Nov 04, 2022","7.502","7.530","7.536","7.498","-0.32%"
"Nov 03, 2022","7.526","7.506","7.528","7.482","1.21%"
"Nov 02, 2022","7.436","7.491","7.491","7.436","0.05%"
"Nov 01, 2022","7.432","7.489","7.489","7.432","-0.62%"
"Oct 31, 2022","7.478","7.473","7.489","7.462","0.36%"
"Oct 28, 2022","7.451","7.432","7.457","7.413","0.22%"
"Oct 27, 2022","7.435","7.446","7.449","7.402","-0.44%"
"Oct 25, 2022","7.468","7.536","7.536","7.465","-0.95%"
"Oct 21, 2022","7.540","7.558","7.564","7.534","0.41%"
"Oct 20, 2022","7.509","7.550","7.554","7.509","0.19%"
"Oct 19, 2022","7.495","7.504","7.504","7.441","0.36%"
"Oct 18, 2022","7.468","7.480","7.480","7.406","0.17%"
"Oct 17, 2022","7.455","7.494","7.494","7.436","-0.75%"
"Oct 14, 2022","7.511","7.492","7.523","7.462","0.70%"
"Oct 13, 2022","7.459","7.516","7.516","7.443","-0.24%"
"Oct 12, 2022","7.477","7.487","7.487","7.411","0.27%"
"Oct 11, 2022","7.457","7.553","7.553","7.457","-0.73%"
"Oct 10, 2022","7.512","7.570","7.570","7.505","0.39%"
"Oct 07, 2022","7.483","7.515","7.546","7.483","0.09%"
"Oct 06, 2022","7.476","7.468","7.521","7.468","1.20%"
"Oct 04, 2022","7.387","7.460","7.460","7.385","-1.56%"
"Oct 03, 2022","7.504","7.468","7.514","7.444","0.93%"
"Sep 30, 2022","7.435","7.435","7.471","7.343","0.69%"
"Sep 29, 2022","7.384","7.373","7.398","7.325","-0.08%"
"Sep 28, 2022","7.390","7.379","7.410","7.371","0.61%"
"Sep 27, 2022","7.345","7.482","7.482","7.330","-1.21%"
"Sep 26, 2022","7.435","7.466","7.479","7.427","0.03%"
"Sep 23, 2022","7.433","7.424","7.446","7.388","1.17%"
"Sep 22, 2022","7.347","7.347","7.347","7.347","1.30%"
"Sep 21, 2022","7.253","7.325","7.325","7.253","-0.18%"
"Sep 20, 2022","7.266","7.347","7.347","7.258","0.48%"
"Sep 19, 2022","7.231","7.306","7.306","7.231","-0.36%"
"Sep 16, 2022","7.257","7.290","7.290","7.257","0.69%"
"Sep 15, 2022","7.207","7.150","7.264","7.150","0.95%"
"Sep 14, 2022","7.139","7.183","7.183","7.125","0.75%"
"Sep 13, 2022","7.086","7.174","7.264","7.086","-0.90%"
"Sep 12, 2022","7.150","7.158","7.247","7.150","0.11%"
"Sep 09, 2022","7.142","7.134","7.153","7.117","0.46%"
"Sep 08, 2022","7.109","7.141","7.141","7.101","-0.56%"
"Sep 07, 2022","7.149","7.181","7.181","7.149","0.06%"
"Sep 06, 2022","7.145","7.197","7.197","7.145","-0.52%"
"Sep 05, 2022","7.182","7.229","7.229","7.174","-0.29%"
"Sep 02, 2022","7.203","7.286","7.286","7.203","0.39%"
"Sep 01, 2022","7.175","7.179","7.260","7.155","0.21%"
"Aug 30, 2022","7.160","7.309","7.309","7.160","-0.83%"
"Aug 29, 2022","7.220","7.285","7.285","7.211","0.28%"
"Aug 26, 2022","7.200","7.309","7.309","7.171","-0.62%"
"Aug 25, 2022","7.245","7.284","7.284","7.245","0.06%"
"Aug 24, 2022","7.241","7.267","7.283","7.241","-0.01%"
"Aug 23, 2022","7.242","7.275","7.340","7.242","-0.17%"
"Aug 22, 2022","7.254","7.289","7.291","7.254","0.06%"
"Aug 19, 2022","7.250","7.258","7.258","7.240","0.35%"
"Aug 18, 2022","7.225","7.177","7.258","7.174","1.36%"
"Aug 17, 2022","7.128","7.201","7.201","7.128","-1.78%"
"Aug 12, 2022","7.257","7.290","7.290","7.257","0.42%"
"Aug 11, 2022","7.227","7.337","7.337","7.224","-0.70%"
"Aug 10, 2022","7.278","7.329","7.337","7.278","-0.42%"
"Aug 08, 2022","7.309","7.337","7.337","7.309","0.52%"
"Aug 05, 2022","7.271","7.158","7.336","7.118","1.61%"
"Aug 04, 2022","7.156","7.287","7.287","7.156","-1.20%"
"Aug 03, 2022","7.243","7.302","7.302","7.243","0.77%"
"Aug 02, 2022","7.188","7.308","7.308","7.188","-0.79%"
"Aug 01, 2022","7.245","7.400","7.400","7.245","-0.97%"
"Jul 29, 2022","7.316","7.334","7.334","7.278","-0.14%"
"Jul 28, 2022","7.326","7.432","7.432","7.314","-0.22%"
"Jul 27, 2022","7.342","7.464","7.464","7.342","-0.43%"
"Jul 26, 2022","7.374","7.456","7.456","7.374","0.00%"
"Jul 25, 2022","7.374","7.464","7.464","7.364","-0.22%"
"Jul 22, 2022","7.390","7.414","7.423","7.390","-0.44%"
"Jul 21, 2022","7.423","7.446","7.463","7.423","-0.09%"
"Jul 20, 2022","7.430","7.454","7.454","7.430","0.08%"
"Jul 19, 2022","7.424","7.462","7.462","7.424","-0.03%"
"Jul 18, 2022","7.426","7.495","7.495","7.411","0.07%"
"Jul 15, 2022","7.421","7.453","7.453","7.421","0.35%"
"Jul 14, 2022","7.395","7.451","7.451","7.379","0.67%"
"Jul 13, 2022","7.346","7.444","7.444","7.345","-0.66%"
"Jul 12, 2022","7.395","7.489","7.489","7.395","-0.35%"
"Jul 11, 2022","7.421","7.460","7.483","7.419","0.26%"
"Jul 08, 2022","7.402","7.411","7.419","7.370","0.80%"
"Jul 07, 2022","7.343","7.345","7.377","7.296","0.60%"
"Jul 06, 2022","7.299","7.360","7.360","7.296","-1.15%"
"Jul 05, 2022","7.384","7.433","7.433","7.384","0.08%"
"Jul 04, 2022","7.378","7.408","7.408","7.366","-0.40%"
"Jul 01, 2022","7.408","7.424","7.455","7.399","-0.43%"
"Jun 30, 2022","7.440","7.440","7.453","7.415","-0.21%"
"Jun 29, 2022","7.456","7.480","7.480","7.443","-0.05%"
"Jun 28, 2022","7.460","7.439","7.463","7.428","0.70%"
"Jun 27, 2022","7.408","7.537","7.537","7.408","-0.40%"
"Jun 24, 2022","7.438","7.438","7.462","7.422","0.23%"
"Jun 23, 2022","7.421","7.384","7.445","7.384","0.34%"
"Jun 22, 2022","7.396","7.470","7.470","7.391","-1.08%"
"Jun 21, 2022","7.477","7.502","7.502","7.467","0.62%"
"Jun 20, 2022","7.431","7.518","7.518","7.431","-1.47%"
"Jun 17, 2022","7.542","7.616","7.616","7.542","-0.85%"
"Jun 16, 2022","7.607","7.565","7.607","7.557","0.33%"
"Jun 15, 2022","7.582","7.603","7.603","7.577","0.16%"
"Jun 14, 2022","7.570","7.647","7.647","7.570","-0.51%"
"Jun 13, 2022","7.609","7.621","7.621","7.589","1.05%"
"Jun 10, 2022","7.530","7.556","7.556","7.513","0.52%"
"Jun 09, 2022","7.491","7.530","7.546","7.491","-0.08%"
"Jun 08, 2022","7.497","7.538","7.602","7.474","-0.32%"
"Jun 07, 2022","7.521","7.545","7.545","7.520","0.21%"
"Jun 06, 2022","7.505","7.509","7.518","7.500","0.71%"
"Jun 03, 2022","7.452","7.464","7.488","7.452","0.15%"
"Jun 02, 2022","7.441","7.476","7.476","7.433","0.26%"
"Jun 01, 2022","7.422","7.478","7.478","7.422","0.01%"
"May 31, 2022","7.421","7.478","7.478","7.420","0.20%"
"May 30, 2022","7.406","7.387","7.411","7.373","0.65%"
"May 27, 2022","7.358","7.347","7.381","7.336","0.70%"
"May 26, 2022","7.307","7.347","7.347","7.296","-0.33%"
"May 25, 2022","7.331","7.375","7.375","7.323","-0.58%"
"May 24, 2022","7.374","7.403","7.403","7.360","-0.35%"
"May 23, 2022","7.400","7.411","7.427","7.371","0.42%"
"May 20, 2022","7.369","7.386","7.392","7.351","0.41%"
"May 19, 2022","7.339","7.394","7.394","7.339","-0.37%"
"May 18, 2022","7.366","7.409","7.409","7.366","-0.26%"
"May 17, 2022","7.385","7.368","7.398","7.368","0.65%"
"May 13, 2022","7.337","7.357","7.369","7.327","1.45%"
"May 12, 2022","7.232","7.310","7.350","7.220","-0.43%"
"May 11, 2022","7.263","7.343","7.365","7.246","-0.77%"
"May 10, 2022","7.319","7.454","7.454","7.319","-2.35%"
"May 09, 2022","7.495","7.520","7.520","7.455","0.17%"
"May 06, 2022","7.482","7.487","7.494","7.443","0.90%"
"May 05, 2022","7.415","7.470","7.478","7.415","0.09%"
"May 04, 2022","7.408","7.182","7.453","7.164","3.61%"
"May 02, 2022","7.150","7.190","7.193","7.150","-0.39%"
"Apr 29, 2022","7.178","7.245","7.245","7.170","-0.04%"
"Apr 28, 2022","7.181","7.148","7.194","7.139","0.93%"
"Apr 27, 2022","7.115","7.124","7.124","7.096","0.32%"
"Apr 26, 2022","7.092","7.092","7.141","7.078","0.23%"
"Apr 25, 2022","7.076","7.188","7.188","7.073","-1.72%"
"Apr 22, 2022","7.200","7.225","7.228","7.194","0.25%"
"Apr 21, 2022","7.182","7.148","7.196","7.141","0.69%"
