"Date","Price","Open","High","Low","Change %"
"Jul 06, 2023","7.152","7.167","7.167","7.138","0.60%"
"Jul 05, 2023","7.109","7.124","7.125","7.107","-0.17%"
"Jul 04, 2023","7.121","7.135","7.135","7.111","0.20%"
"Jul 03, 2023","7.107","7.120","7.120","7.088","0.03%"
"Jun 30, 2023","7.105","7.111","7.122","7.082","0.78%"
"Jun 28, 2023","7.050","7.083","7.083","7.044","-0.14%"
"Jun 27, 2023","7.060","7.100","7.100","7.058","-0.03%"
"Jun 26, 2023","7.062","7.077","7.088","7.059","-0.14%"
"Jun 23, 2023","7.072","7.109","7.109","7.064","-0.01%"
"Jun 22, 2023","7.073","7.064","7.100","7.053","0.43%"
"Jun 21, 2023","7.043","7.062","7.062","7.040","0.10%"
"Jun 20, 2023","7.036","7.053","7.054","7.034","0.01%"
"Jun 19, 2023","7.035","7.071","7.071","7.010","0.13%"
"Jun 16, 2023","7.026","7.055","7.058","7.022","0.00%"
"Jun 15, 2023","7.026","7.035","7.035","7.022","0.30%"
"Jun 14, 2023","7.005","7.018","7.018","7.005","0.16%"
"Jun 13, 2023","6.994","6.996","7.009","6.993","-0.14%"
"Jun 12, 2023","7.004","7.070","7.070","7.004","-0.24%"
"Jun 09, 2023","7.021","7.018","7.035","7.009","0.19%"
"Jun 08, 2023","7.008","7.000","7.017","6.972","0.70%"
"Jun 07, 2023","6.959","6.941","6.968","6.939","0.17%"
"Jun 06, 2023","6.947","7.004","7.004","6.947","-0.36%"
"Jun 05, 2023","6.972","7.000","7.000","6.961","0.20%"
"Jun 02, 2023","6.958","6.991","6.991","6.954","-0.24%"
"Jun 01, 2023","6.975","7.009","7.009","6.971","-0.13%"
"May 31, 2023","6.984","7.001","7.001","6.983","-0.31%"
"May 30, 2023","7.006","7.042","7.042","7.006","-0.21%"
"May 29, 2023","7.021","7.032","7.034","7.010","0.30%"
"May 26, 2023","7.000","7.029","7.029","6.999","-0.03%"
"May 25, 2023","7.002","7.018","7.018","6.999","0.21%"
"May 24, 2023","6.987","7.025","7.025","6.983","-0.30%"
"May 23, 2023","7.008","7.007","7.014","6.987","0.53%"
"May 22, 2023","6.971","7.002","7.002","6.970","-0.56%"
"May 19, 2023","7.010","7.020","7.032","6.971","0.43%"
"May 18, 2023","6.980","7.002","7.002","6.972","0.06%"
"May 17, 2023","6.976","7.037","7.037","6.963","-0.17%"
"May 16, 2023","6.988","7.057","7.057","6.988","-0.47%"
"May 15, 2023","7.021","7.026","7.073","7.011","0.04%"
"May 12, 2023","7.018","7.050","7.057","7.015","-0.35%"
"May 11, 2023","7.043","7.048","7.053","7.041","-0.25%"
"May 10, 2023","7.061","7.065","7.065","7.046","0.13%"
"May 09, 2023","7.052","7.065","7.065","7.039","0.16%"
"May 08, 2023","7.041","7.049","7.052","7.025","0.38%"
"May 04, 2023","7.014","7.058","7.058","7.012","0.09%"
"May 03, 2023","7.008","7.068","7.068","7.007","-1.02%"
"May 02, 2023","7.080","7.113","7.113","7.075","-0.53%"
"Apr 28, 2023","7.118","7.118","7.118","7.118","0.04%"
"Apr 27, 2023","7.115","7.126","7.145","7.115","0.04%"
"Apr 26, 2023","7.112","7.107","7.112","7.107","-0.15%"
"Apr 25, 2023","7.123","7.123","7.123","7.123","0.28%"
"Apr 24, 2023","7.103","7.144","7.144","7.103","-0.62%"
"Apr 21, 2023","7.147","7.205","7.205","7.147","-0.27%"
"Apr 20, 2023","7.166","7.205","7.205","7.166","-0.08%"
"Apr 19, 2023","7.172","7.192","7.198","7.172","0.17%"
"Apr 18, 2023","7.160","7.235","7.235","7.160","-0.24%"
"Apr 17, 2023","7.177","7.177","7.177","7.177","0.04%"
"Apr 13, 2023","7.174","7.210","7.210","7.174","0.17%"
"Apr 12, 2023","7.162","7.206","7.206","7.162","-0.67%"
"Apr 11, 2023","7.210","7.210","7.210","7.210","0.59%"
"Apr 10, 2023","7.168","7.168","7.168","7.168","0.82%"
"Apr 06, 2023","7.110","7.110","7.110","7.110","-1.15%"
"Apr 05, 2023","7.193","7.193","7.193","7.193","-0.57%"
"Apr 03, 2023","7.234","7.234","7.234","7.234","0.24%"
"Mar 31, 2023","7.217","7.217","7.217","7.217","0.26%"
"Mar 29, 2023","7.198","7.198","7.198","7.198","-0.92%"
"Mar 28, 2023","7.265","7.265","7.265","7.265","-0.33%"
"Mar 27, 2023","7.289","7.348","7.348","7.289","0.90%"
"Mar 24, 2023","7.224","7.224","7.224","7.224","-0.59%"
"Mar 23, 2023","7.267","7.267","7.267","7.267","-0.45%"
"Mar 21, 2023","7.300","7.300","7.300","7.300","0.47%"
"Mar 20, 2023","7.266","7.266","7.266","7.266","-1.26%"
"Mar 17, 2023","7.359","7.359","7.359","7.359","0.20%"
"Mar 16, 2023","7.344","7.344","7.344","7.344","-0.54%"
"Mar 15, 2023","7.384","7.384","7.384","7.384","0.60%"
"Mar 14, 2023","7.340","7.340","7.340","7.340","-0.18%"
"Mar 13, 2023","7.353","7.333","7.353","7.333","-0.97%"
"Mar 10, 2023","7.425","7.425","7.425","7.425","-0.17%"
"Mar 09, 2023","7.438","7.438","7.438","7.438","-0.28%"
"Mar 08, 2023","7.459","7.459","7.459","7.459","0.87%"
"Mar 06, 2023","7.395","7.395","7.395","7.395","-0.23%"
"Mar 03, 2023","7.412","7.412","7.412","7.412","-0.16%"
"Mar 02, 2023","7.424","7.450","7.450","7.422","0.05%"
"Mar 01, 2023","7.420","7.459","7.459","7.420","-0.47%"
"Feb 28, 2023","7.455","7.455","7.455","7.455","0.04%"
"Feb 27, 2023","7.452","7.509","7.509","7.447","0.66%"
"Feb 24, 2023","7.403","7.427","7.427","7.403","0.01%"
"Feb 23, 2023","7.402","7.431","7.431","7.402","-0.24%"
"Feb 22, 2023","7.420","7.421","7.469","7.411","0.51%"
"Feb 21, 2023","7.382","7.421","7.421","7.382","0.30%"
"Feb 20, 2023","7.360","7.411","7.411","7.360","-0.33%"
"Feb 17, 2023","7.384","7.411","7.411","7.382","0.59%"
"Feb 16, 2023","7.341","7.351","7.351","7.341","-0.10%"
"Feb 15, 2023","7.348","7.391","7.391","7.348","-0.34%"
"Feb 14, 2023","7.373","7.373","7.373","7.373","-0.16%"
"Feb 13, 2023","7.385","7.371","7.385","7.371","0.16%"
"Feb 10, 2023","7.373","7.373","7.373","7.373","0.14%"
"Feb 09, 2023","7.363","7.363","7.363","7.363","0.29%"
"Feb 08, 2023","7.342","7.342","7.342","7.342","0.80%"
"Feb 07, 2023","7.284","7.313","7.313","7.275","-0.11%"
"Feb 06, 2023","7.292","7.351","7.351","7.292","0.90%"
"Feb 03, 2023","7.227","7.256","7.256","7.227","-0.52%"
"Feb 02, 2023","7.265","7.312","7.331","7.265","0.40%"
"Feb 01, 2023","7.236","7.389","7.389","7.236","-1.32%"
"Jan 31, 2023","7.333","7.360","7.360","7.333","-0.66%"
"Jan 30, 2023","7.382","7.369","7.407","7.369","1.22%"
"Jan 27, 2023","7.293","7.339","7.339","7.293","-0.26%"
"Jan 25, 2023","7.312","7.302","7.319","7.301","0.27%"
"Jan 24, 2023","7.292","7.311","7.311","7.292","0.12%"
"Jan 23, 2023","7.283","7.387","7.387","7.283","-0.21%"
"Jan 20, 2023","7.298","7.311","7.311","7.298","0.76%"
"Jan 19, 2023","7.243","7.311","7.311","7.243","-0.33%"
"Jan 18, 2023","7.267","7.267","7.267","7.267","-0.12%"
"Jan 17, 2023","7.276","7.276","7.276","7.276","0.03%"
"Jan 16, 2023","7.274","7.348","7.348","7.274","0.03%"
"Jan 13, 2023","7.272","7.259","7.272","7.259","0.23%"
"Jan 12, 2023","7.255","7.283","7.283","7.255","0.11%"
"Jan 11, 2023","7.247","7.272","7.272","7.247","-0.55%"
"Jan 10, 2023","7.287","7.313","7.313","7.287","-0.44%"
"Jan 09, 2023","7.319","7.315","7.319","7.310","-0.12%"
"Jan 06, 2023","7.328","7.338","7.338","7.328","0.52%"
"Jan 05, 2023","7.290","7.328","7.338","7.290","-0.37%"
"Jan 04, 2023","7.317","7.347","7.347","7.317","0.03%"
"Jan 03, 2023","7.315","7.315","7.315","7.315","-0.15%"
"Jan 02, 2023","7.326","7.326","7.326","7.326","0.26%"
"Dec 30, 2022","7.307","7.307","7.323","7.307","0.16%"
"Dec 29, 2022","7.295","7.334","7.334","7.295","-0.44%"
"Dec 28, 2022","7.327","7.317","7.327","7.308","0.11%"
"Dec 27, 2022","7.319","7.319","7.319","7.319","-0.07%"
"Dec 26, 2022","7.324","7.326","7.326","7.324","0.12%"
"Dec 23, 2022","7.315","7.315","7.315","7.315","0.08%"
"Dec 22, 2022","7.309","7.309","7.309","7.309","0.00%"
"Dec 21, 2022","7.309","7.309","7.309","7.300","0.19%"
"Dec 20, 2022","7.295","7.295","7.295","7.295","0.04%"
"Dec 19, 2022","7.292","7.292","7.292","7.292","0.89%"
"Dec 16, 2022","7.228","7.228","7.228","7.228","-1.24%"
"Dec 15, 2022","7.319","7.345","7.345","7.310","2.04%"
"Dec 14, 2022","7.173","7.301","7.301","7.173","-0.37%"
"Dec 13, 2022","7.200","7.200","7.200","7.200","-0.58%"
"Dec 12, 2022","7.242","7.242","7.242","7.242","-0.06%"
"Dec 09, 2022","7.246","7.340","7.340","7.246","0.22%"
"Dec 08, 2022","7.230","7.230","7.230","7.230","0.40%"
"Dec 07, 2022","7.201","7.201","7.201","7.201","0.26%"
"Dec 06, 2022","7.182","7.182","7.182","7.182","0.14%"
"Dec 05, 2022","7.172","7.338","7.338","7.172","0.15%"
"Dec 02, 2022","7.161","7.161","7.161","7.161","-0.08%"
"Dec 01, 2022","7.167","7.167","7.167","7.167","-1.85%"
"Nov 30, 2022","7.302","7.302","7.302","7.302","-0.26%"
"Nov 29, 2022","7.321","7.321","7.321","7.321","0.11%"
"Nov 28, 2022","7.313","7.313","7.313","7.313","0.73%"
"Nov 25, 2022","7.260","7.260","7.260","7.260","0.08%"
"Nov 24, 2022","7.254","7.349","7.349","7.254","-0.86%"
"Nov 23, 2022","7.317","7.358","7.393","7.314","-0.10%"
"Nov 22, 2022","7.324","7.324","7.324","7.324","-0.50%"
"Nov 21, 2022","7.361","7.361","7.361","7.361","0.16%"
"Nov 18, 2022","7.349","7.349","7.349","7.349","0.27%"
"Nov 17, 2022","7.329","7.332","7.345","7.324","0.22%"
"Nov 16, 2022","7.313","7.313","7.313","7.313","0.07%"
"Nov 15, 2022","7.308","7.350","7.350","7.308","0.01%"
"Nov 14, 2022","7.307","7.403","7.403","7.307","-0.50%"
"Nov 11, 2022","7.344","7.344","7.344","7.344","-1.34%"
"Nov 10, 2022","7.444","7.510","7.510","7.444","0.31%"
"Nov 09, 2022","7.421","7.421","7.421","7.421","-0.72%"
"Nov 07, 2022","7.475","7.490","7.490","7.475","-0.40%"
"Nov 04, 2022","7.505","7.505","7.505","7.505","-0.05%"
"Nov 03, 2022","7.509","7.519","7.519","7.509","1.34%"
"Nov 02, 2022","7.410","7.410","7.410","7.410","0.07%"
"Nov 01, 2022","7.405","7.405","7.405","7.405","-0.30%"
"Oct 31, 2022","7.427","7.513","7.513","7.427","0.46%"
"Oct 28, 2022","7.393","7.395","7.455","7.391","0.11%"
"Oct 27, 2022","7.385","7.455","7.455","7.349","-0.14%"
"Oct 25, 2022","7.395","7.545","7.545","7.395","-1.15%"
"Oct 21, 2022","7.481","7.521","7.527","7.475","0.46%"
"Oct 20, 2022","7.447","7.550","7.550","7.447","0.22%"
"Oct 19, 2022","7.431","7.494","7.494","7.405","0.16%"
"Oct 18, 2022","7.419","7.425","7.443","7.355","0.43%"
"Oct 17, 2022","7.387","7.474","7.474","7.363","-1.32%"
"Oct 14, 2022","7.486","7.494","7.534","7.482","0.56%"
"Oct 13, 2022","7.444","7.494","7.494","7.444","0.00%"
"Oct 12, 2022","7.444","7.547","7.547","7.404","0.01%"
"Oct 11, 2022","7.443","7.593","7.593","7.443","-0.53%"
"Oct 10, 2022","7.483","7.543","7.543","7.483","0.48%"
"Oct 07, 2022","7.447","7.533","7.533","7.447","0.46%"
"Oct 06, 2022","7.413","7.492","7.492","7.413","1.10%"
"Oct 04, 2022","7.332","7.403","7.403","7.332","-1.48%"
"Oct 03, 2022","7.442","7.412","7.469","7.398","0.80%"
"Sep 30, 2022","7.383","7.390","7.442","7.294","0.31%"
"Sep 29, 2022","7.360","7.352","7.381","7.320","-0.05%"
"Sep 28, 2022","7.364","7.461","7.461","7.362","0.67%"
"Sep 27, 2022","7.315","7.450","7.451","7.293","-1.08%"
"Sep 26, 2022","7.395","7.488","7.488","7.382","-0.03%"
"Sep 23, 2022","7.397","7.411","7.418","7.362","1.02%"
"Sep 22, 2022","7.322","7.322","7.322","7.322","1.34%"
"Sep 21, 2022","7.225","7.275","7.275","7.225","-0.47%"
"Sep 20, 2022","7.259","7.263","7.269","7.229","0.43%"
"Sep 19, 2022","7.228","7.293","7.293","7.207","0.06%"
"Sep 16, 2022","7.224","7.273","7.273","7.222","0.60%"
"Sep 15, 2022","7.181","7.158","7.208","7.103","1.11%"
"Sep 14, 2022","7.102","7.158","7.158","7.082","0.79%"
"Sep 13, 2022","7.046","7.154","7.154","7.046","-0.52%"
"Sep 12, 2022","7.083","7.117","7.117","7.083","0.28%"
"Sep 09, 2022","7.063","7.121","7.121","7.044","0.27%"
"Sep 08, 2022","7.044","7.115","7.115","7.044","-1.05%"
"Sep 07, 2022","7.119","7.165","7.165","7.119","-0.08%"
"Sep 06, 2022","7.125","7.165","7.165","7.125","-0.35%"
"Sep 05, 2022","7.150","7.190","7.190","7.145","-0.21%"
"Sep 02, 2022","7.165","7.127","7.168","7.127","0.82%"
"Sep 01, 2022","7.107","7.155","7.155","7.082","0.27%"
"Aug 30, 2022","7.088","7.174","7.174","7.088","-0.81%"
"Aug 29, 2022","7.146","7.203","7.203","7.146","0.58%"
"Aug 26, 2022","7.105","7.171","7.171","7.098","-0.91%"
"Aug 25, 2022","7.170","7.210","7.210","7.170","0.07%"
"Aug 24, 2022","7.165","7.203","7.203","7.165","0.03%"
"Aug 23, 2022","7.163","7.290","7.290","7.163","0.11%"
"Aug 22, 2022","7.155","7.193","7.193","7.155","0.03%"
"Aug 19, 2022","7.153","7.174","7.180","7.138","0.52%"
"Aug 18, 2022","7.116","7.120","7.134","7.087","0.81%"
"Aug 17, 2022","7.059","7.136","7.136","7.050","-1.23%"
"Aug 12, 2022","7.147","7.199","7.199","7.147","0.00%"
"Aug 11, 2022","7.147","7.202","7.202","7.114","-0.47%"
"Aug 10, 2022","7.181","7.289","7.289","7.181","-0.55%"
"Aug 08, 2022","7.221","7.271","7.271","7.221","0.38%"
"Aug 05, 2022","7.194","7.097","7.231","7.012","2.13%"
"Aug 04, 2022","7.044","7.154","7.154","7.044","-1.36%"
"Aug 03, 2022","7.141","7.152","7.180","7.141","0.45%"
"Aug 02, 2022","7.109","7.194","7.194","7.099","-0.42%"
"Aug 01, 2022","7.139","7.228","7.250","7.139","-1.29%"
"Jul 29, 2022","7.232","7.259","7.259","7.182","-0.17%"
"Jul 28, 2022","7.244","7.340","7.340","7.234","-0.29%"
"Jul 27, 2022","7.265","7.326","7.326","7.259","-0.26%"
"Jul 26, 2022","7.284","7.326","7.326","7.284","-0.26%"
"Jul 25, 2022","7.303","7.313","7.322","7.276","-0.26%"
"Jul 22, 2022","7.322","7.345","7.354","7.314","-0.20%"
"Jul 21, 2022","7.337","7.372","7.372","7.337","0.03%"
"Jul 20, 2022","7.335","7.383","7.383","7.332","0.12%"
"Jul 19, 2022","7.326","7.382","7.382","7.326","0.08%"
"Jul 18, 2022","7.320","7.402","7.402","7.305","0.16%"
"Jul 15, 2022","7.308","7.325","7.373","7.297","0.52%"
"Jul 14, 2022","7.270","7.351","7.351","7.270","0.37%"
"Jul 13, 2022","7.243","7.333","7.333","7.243","-1.04%"
"Jul 12, 2022","7.319","7.429","7.429","7.319","-0.48%"
"Jul 11, 2022","7.354","7.460","7.460","7.354","-0.07%"
"Jul 08, 2022","7.359","7.333","7.399","7.315","1.25%"
"Jul 07, 2022","7.268","7.275","7.275","7.229","0.75%"
"Jul 06, 2022","7.214","7.287","7.287","7.214","-1.12%"
"Jul 05, 2022","7.296","7.344","7.344","7.296","-0.05%"
"Jul 04, 2022","7.300","7.382","7.382","7.286","-0.46%"
"Jul 01, 2022","7.334","7.382","7.382","7.319","-0.37%"
"Jun 30, 2022","7.361","7.478","7.478","7.359","-0.15%"
"Jun 29, 2022","7.372","7.462","7.462","7.372","-0.65%"
"Jun 28, 2022","7.420","7.439","7.439","7.399","1.15%"
"Jun 27, 2022","7.336","7.429","7.429","7.336","-0.29%"
"Jun 24, 2022","7.357","7.391","7.391","7.334","0.33%"
"Jun 23, 2022","7.333","7.343","7.343","7.324","0.65%"
"Jun 22, 2022","7.286","7.343","7.381","7.286","-0.80%"
"Jun 21, 2022","7.345","7.438","7.438","7.345","0.69%"
"Jun 20, 2022","7.295","7.448","7.448","7.295","-2.22%"
"Jun 17, 2022","7.461","7.563","7.563","7.423","-0.69%"
"Jun 16, 2022","7.513","7.522","7.522","7.476","0.39%"
"Jun 15, 2022","7.484","7.505","7.505","7.484","-0.03%"
"Jun 14, 2022","7.486","7.524","7.524","7.485","-0.12%"
"Jun 13, 2022","7.495","7.569","7.569","7.472","1.16%"
"Jun 10, 2022","7.409","7.438","7.438","7.403","0.52%"
"Jun 09, 2022","7.371","7.457","7.457","7.371","0.66%"
"Jun 08, 2022","7.323","7.476","7.476","7.323","-1.51%"
"Jun 07, 2022","7.435","7.475","7.475","7.390","0.75%"
"Jun 06, 2022","7.380","7.472","7.472","7.380","0.00%"
"Jun 03, 2022","7.380","7.378","7.435","7.361","0.78%"
"Jun 02, 2022","7.323","7.341","7.359","7.319","0.18%"
"Jun 01, 2022","7.310","7.332","7.332","7.285","0.18%"
"May 31, 2022","7.297","7.342","7.342","7.285","0.23%"
"May 30, 2022","7.280","7.313","7.313","7.248","0.68%"
"May 27, 2022","7.231","7.234","7.238","7.209","1.05%"
"May 26, 2022","7.156","7.236","7.236","7.156","-0.10%"
"May 25, 2022","7.163","7.257","7.257","7.163","-0.65%"
"May 24, 2022","7.210","7.339","7.339","7.210","-0.39%"
"May 23, 2022","7.238","7.360","7.360","7.238","-0.11%"
"May 20, 2022","7.246","7.234","7.266","7.234","0.37%"
"May 19, 2022","7.219","7.285","7.285","7.219","-0.26%"
"May 18, 2022","7.238","7.323","7.323","7.238","-1.88%"
"May 17, 2022","7.377","7.281","7.377","7.238","2.37%"
"May 13, 2022","7.206","7.285","7.285","7.206","0.46%"
"May 12, 2022","7.173","7.284","7.284","7.173","-0.90%"
"May 11, 2022","7.238","7.302","7.302","7.220","0.25%"
"May 10, 2022","7.220","7.341","7.341","7.220","-3.46%"
"May 09, 2022","7.479","7.379","7.479","7.375","2.00%"
"May 06, 2022","7.332","7.435","7.435","7.304","0.52%"
"May 05, 2022","7.294","7.356","7.356","7.294","0.12%"
"May 04, 2022","7.285","7.093","7.285","7.068","3.35%"
"May 02, 2022","7.049","7.098","7.098","7.049","0.14%"
"Apr 29, 2022","7.039","7.095","7.143","7.039","-0.40%"
"Apr 28, 2022","7.067","7.096","7.096","7.049","0.58%"
"Apr 27, 2022","7.026","7.049","7.096","7.011","-0.06%"
"Apr 26, 2022","7.030","7.030","7.105","7.009","0.33%"
"Apr 25, 2022","7.007","7.049","7.162","7.007","-0.86%"
"Apr 22, 2022","7.068","7.077","7.143","7.047","0.27%"
"Apr 21, 2022","7.049","7.066","7.066","7.040","0.27%"
"Apr 20, 2022","7.030","7.068","7.162","7.027","0.04%"
