"Date","Price","Open","High","Low","Change %"
"Jul 31, 2023","7.369","7.373","7.373","7.368","1.03%"
"Jul 28, 2023","7.294","7.406","7.406","7.294","-0.18%"
"Jul 27, 2023","7.307","7.303","7.362","7.295","0.23%"
"Jul 26, 2023","7.290","7.307","7.307","7.290","-0.08%"
"Jul 25, 2023","7.296","7.335","7.335","7.292","0.22%"
"Jul 24, 2023","7.280","7.303","7.303","7.276","-0.12%"
"Jul 21, 2023","7.289","7.327","7.327","7.284","0.05%"
"Jul 20, 2023","7.285","7.288","7.288","7.281","0.08%"
"Jul 19, 2023","7.279","7.280","7.296","7.272","0.10%"
"Jul 18, 2023","7.272","7.299","7.303","7.272","-0.27%"
"Jul 17, 2023","7.292","7.343","7.343","7.284","-0.45%"
"Jul 14, 2023","7.325","7.335","7.336","7.325","0.11%"
"Jul 13, 2023","7.317","7.335","7.335","7.317","-0.37%"
"Jul 12, 2023","7.344","7.351","7.374","7.344","0.08%"
"Jul 11, 2023","7.338","7.392","7.392","7.338","-0.78%"
"Jul 10, 2023","7.396","7.418","7.454","7.396","-0.01%"
"Jul 07, 2023","7.397","7.446","7.446","7.392","-0.03%"
"Jul 06, 2023","7.399","7.414","7.414","7.393","0.39%"
"Jul 05, 2023","7.370","7.390","7.406","7.366","0.20%"
"Jul 04, 2023","7.355","7.366","7.406","7.355","-0.22%"
"Jul 03, 2023","7.371","7.386","7.386","7.366","0.11%"
"Jun 30, 2023","7.363","7.352","7.399","7.352","0.67%"
"Jun 28, 2023","7.314","7.325","7.325","7.314","-0.19%"
"Jun 27, 2023","7.328","7.350","7.350","7.328","-0.04%"
"Jun 26, 2023","7.331","7.360","7.360","7.325","0.18%"
"Jun 23, 2023","7.318","7.334","7.334","7.318","0.04%"
"Jun 22, 2023","7.315","7.306","7.321","7.294","0.36%"
"Jun 21, 2023","7.289","7.331","7.331","7.289","0.05%"
"Jun 20, 2023","7.285","7.321","7.321","7.283","-0.01%"
"Jun 19, 2023","7.286","7.290","7.290","7.275","0.00%"
"Jun 16, 2023","7.286","7.275","7.321","7.260","0.50%"
"Jun 15, 2023","7.250","7.282","7.282","7.241","0.35%"
"Jun 14, 2023","7.225","7.233","7.237","7.225","0.03%"
"Jun 13, 2023","7.223","7.244","7.248","7.223","-0.08%"
"Jun 12, 2023","7.229","7.260","7.260","7.229","-0.17%"
"Jun 09, 2023","7.241","7.226","7.279","7.214","0.51%"
"Jun 08, 2023","7.204","7.207","7.214","7.194","0.50%"
"Jun 07, 2023","7.168","7.180","7.180","7.167","-0.25%"
"Jun 06, 2023","7.186","7.193","7.193","7.184","-0.03%"
"Jun 05, 2023","7.188","7.218","7.237","7.188","0.10%"
"Jun 02, 2023","7.181","7.181","7.207","7.173","0.31%"
"Jun 01, 2023","7.159","7.169","7.207","7.154","0.07%"
"May 31, 2023","7.154","7.169","7.169","7.154","-0.24%"
"May 30, 2023","7.171","7.169","7.203","7.169","0.08%"
"May 29, 2023","7.165","7.162","7.177","7.154","0.03%"
"May 26, 2023","7.163","7.173","7.173","7.149","0.20%"
"May 25, 2023","7.149","7.169","7.169","7.146","0.03%"
"May 24, 2023","7.147","7.158","7.158","7.143","-0.03%"
"May 23, 2023","7.149","7.147","7.168","7.145","0.13%"
"May 22, 2023","7.140","7.143","7.165","7.136","0.01%"
"May 19, 2023","7.139","7.140","7.151","7.117","0.35%"
"May 18, 2023","7.114","7.150","7.150","7.110","0.15%"
"May 17, 2023","7.103","7.140","7.162","7.103","-0.31%"
"May 16, 2023","7.125","7.155","7.155","7.125","-0.15%"
"May 15, 2023","7.136","7.167","7.167","7.136","-0.17%"
"May 12, 2023","7.148","7.177","7.192","7.148","-0.10%"
"May 11, 2023","7.155","7.181","7.181","7.155","-0.20%"
"May 10, 2023","7.169","7.192","7.200","7.169","0.01%"
"May 09, 2023","7.168","7.222","7.222","7.168","-0.18%"
"May 08, 2023","7.181","7.195","7.195","7.169","0.13%"
"May 04, 2023","7.172","7.185","7.200","7.166","-0.24%"
"May 03, 2023","7.189","7.245","7.245","7.184","-0.95%"
"May 02, 2023","7.258","7.313","7.313","7.258","-0.12%"
"Apr 28, 2023","7.267","7.292","7.292","7.260","0.17%"
"Apr 27, 2023","7.255","7.298","7.298","7.255","0.07%"
"Apr 26, 2023","7.250","7.291","7.291","7.250","-0.06%"
"Apr 25, 2023","7.254","7.306","7.306","7.254","-0.45%"
"Apr 24, 2023","7.287","7.336","7.336","7.287","-0.68%"
"Apr 21, 2023","7.337","7.399","7.399","7.337","-0.33%"
"Apr 20, 2023","7.361","7.399","7.399","7.359","0.01%"
"Apr 19, 2023","7.360","7.399","7.399","7.360","0.00%"
"Apr 18, 2023","7.360","7.384","7.399","7.360","-0.19%"
"Apr 17, 2023","7.374","7.391","7.391","7.372","-0.01%"
"Apr 13, 2023","7.375","7.371","7.391","7.368","0.15%"
"Apr 12, 2023","7.364","7.375","7.375","7.362","0.35%"
"Apr 11, 2023","7.338","7.360","7.375","7.338","-0.04%"
"Apr 10, 2023","7.341","7.337","7.353","7.322","0.60%"
"Apr 06, 2023","7.297","7.345","7.368","7.297","-1.06%"
"Apr 05, 2023","7.375","7.392","7.400","7.375","-0.54%"
"Apr 03, 2023","7.415","7.439","7.439","7.415","0.26%"
"Mar 31, 2023","7.396","7.400","7.423","7.396","0.22%"
"Mar 29, 2023","7.380","7.396","7.396","7.372","-0.07%"
"Mar 28, 2023","7.385","7.393","7.396","7.384","0.04%"
"Mar 27, 2023","7.382","7.401","7.401","7.380","-0.07%"
"Mar 24, 2023","7.387","7.401","7.401","7.387","0.05%"
"Mar 23, 2023","7.383","7.392","7.401","7.383","-0.23%"
"Mar 21, 2023","7.400","7.400","7.402","7.400","0.04%"
"Mar 20, 2023","7.397","7.416","7.416","7.397","-0.12%"
"Mar 17, 2023","7.406","7.450","7.450","7.406","-0.05%"
"Mar 16, 2023","7.410","7.430","7.430","7.410","-0.19%"
"Mar 15, 2023","7.424","7.459","7.459","7.424","0.35%"
"Mar 14, 2023","7.398","7.430","7.459","7.398","-0.80%"
"Mar 13, 2023","7.458","7.459","7.469","7.458","-0.44%"
"Mar 10, 2023","7.491","7.500","7.503","7.490","-0.08%"
"Mar 09, 2023","7.497","7.511","7.519","7.497","0.13%"
"Mar 08, 2023","7.487","7.511","7.511","7.487","0.63%"
"Mar 06, 2023","7.440","7.467","7.479","7.440","-0.13%"
"Mar 03, 2023","7.450","7.455","7.455","7.450","0.23%"
"Mar 02, 2023","7.433","7.461","7.461","7.433","0.46%"
"Mar 01, 2023","7.399","7.471","7.471","7.399","-0.47%"
"Feb 28, 2023","7.434","7.463","7.475","7.434","0.01%"
"Feb 27, 2023","7.433","7.439","7.439","7.427","0.47%"
"Feb 24, 2023","7.398","7.384","7.399","7.372","0.12%"
"Feb 23, 2023","7.389","7.427","7.427","7.381","-0.26%"
"Feb 22, 2023","7.408","7.451","7.451","7.399","0.50%"
"Feb 21, 2023","7.371","7.398","7.399","7.371","-0.01%"
"Feb 20, 2023","7.372","7.395","7.395","7.372","-0.20%"
"Feb 17, 2023","7.387","7.428","7.428","7.387","-0.20%"
"Feb 16, 2023","7.402","7.440","7.440","7.399","-0.20%"
"Feb 15, 2023","7.417","7.419","7.446","7.416","-0.19%"
"Feb 14, 2023","7.431","7.473","7.473","7.431","0.32%"
"Feb 13, 2023","7.407","7.435","7.435","7.407","-0.22%"
"Feb 10, 2023","7.423","7.450","7.462","7.415","-0.11%"
"Feb 09, 2023","7.431","7.462","7.473","7.430","0.13%"
"Feb 08, 2023","7.421","7.438","7.438","7.395","0.35%"
"Feb 07, 2023","7.395","7.407","7.407","7.383","0.01%"
"Feb 06, 2023","7.394","7.438","7.438","7.391","0.30%"
"Feb 04, 2023","7.372","7.387","7.387","7.372","0.00%"
"Feb 03, 2023","7.372","7.399","7.407","7.372","-0.14%"
"Feb 02, 2023","7.382","7.391","7.399","7.367","-0.24%"
"Feb 01, 2023","7.400","7.450","7.478","7.400","-0.42%"
"Jan 31, 2023","7.431","7.474","7.474","7.431","-0.51%"
"Jan 30, 2023","7.469","7.464","7.478","7.458","0.26%"
"Jan 27, 2023","7.450","7.478","7.486","7.444","0.69%"
"Jan 25, 2023","7.399","7.399","7.399","7.399","0.05%"
"Jan 24, 2023","7.395","7.395","7.395","7.395","-0.01%"
"Jan 23, 2023","7.396","7.396","7.396","7.396","0.34%"
"Jan 20, 2023","7.371","7.371","7.371","7.371","0.46%"
"Jan 19, 2023","7.337","7.337","7.337","7.337","-0.42%"
"Jan 18, 2023","7.368","7.368","7.368","7.368","-0.08%"
"Jan 17, 2023","7.374","7.374","7.374","7.374","-0.01%"
"Jan 16, 2023","7.375","7.375","7.375","7.375","0.11%"
"Jan 13, 2023","7.367","7.367","7.367","7.367","-0.20%"
"Jan 12, 2023","7.382","7.382","7.382","7.382","-0.01%"
"Jan 11, 2023","7.383","7.383","7.383","7.383","-0.22%"
"Jan 10, 2023","7.399","7.399","7.399","7.399","-0.31%"
"Jan 09, 2023","7.422","7.422","7.422","7.422","-0.48%"
"Jan 06, 2023","7.458","7.458","7.458","7.458","0.24%"
"Jan 05, 2023","7.440","7.440","7.440","7.440","0.35%"
"Jan 04, 2023","7.414","7.414","7.414","7.414","-0.32%"
"Jan 03, 2023","7.438","7.438","7.438","7.438","-0.17%"
"Jan 02, 2023","7.451","7.451","7.451","7.451","0.00%"
"Dec 30, 2022","7.451","7.451","7.451","7.451","0.09%"
"Dec 29, 2022","7.444","7.444","7.444","7.444","0.00%"
"Dec 28, 2022","7.444","7.444","7.444","7.444","0.01%"
"Dec 27, 2022","7.443","7.443","7.443","7.443","-0.09%"
"Dec 26, 2022","7.450","7.450","7.450","7.450","0.08%"
"Dec 23, 2022","7.444","7.444","7.444","7.444","0.20%"
"Dec 22, 2022","7.429","7.429","7.429","7.429","0.15%"
"Dec 21, 2022","7.418","7.418","7.418","7.418","-0.27%"
"Dec 20, 2022","7.438","7.438","7.438","7.438","0.05%"
"Dec 19, 2022","7.434","7.434","7.434","7.434","0.03%"
"Dec 16, 2022","7.432","7.432","7.432","7.432","0.45%"
"Dec 15, 2022","7.399","7.399","7.399","7.399","0.43%"
"Dec 14, 2022","7.367","7.367","7.367","7.367","-0.34%"
"Dec 13, 2022","7.392","7.392","7.392","7.392","-0.26%"
"Dec 12, 2022","7.411","7.411","7.411","7.411","-0.20%"
"Dec 09, 2022","7.426","7.426","7.426","7.426","0.68%"
"Dec 08, 2022","7.376","7.376","7.376","7.376","0.22%"
"Dec 07, 2022","7.360","7.360","7.360","7.360","0.26%"
"Dec 06, 2022","7.341","7.341","7.341","7.341","0.05%"
"Dec 05, 2022","7.337","7.337","7.337","7.337","-0.08%"
"Dec 02, 2022","7.343","7.343","7.343","7.343","-0.51%"
"Dec 01, 2022","7.381","7.381","7.381","7.381","-0.70%"
"Nov 30, 2022","7.433","7.433","7.433","7.433","0.15%"
"Nov 29, 2022","7.422","7.422","7.422","7.422","-0.04%"
"Nov 28, 2022","7.425","7.425","7.425","7.425","-0.07%"
"Nov 25, 2022","7.430","7.430","7.430","7.430","0.18%"
"Nov 24, 2022","7.417","7.417","7.417","7.417","-0.11%"
"Nov 23, 2022","7.425","7.425","7.425","7.425","0.19%"
"Nov 22, 2022","7.411","7.411","7.411","7.411","-0.36%"
"Nov 21, 2022","7.438","7.438","7.438","7.438","0.13%"
"Nov 18, 2022","7.428","7.428","7.428","7.428","-0.27%"
"Nov 17, 2022","7.448","7.448","7.448","7.448","0.19%"
"Nov 16, 2022","7.434","7.434","7.434","7.434","-0.13%"
"Nov 15, 2022","7.444","7.444","7.444","7.444","-0.28%"
"Nov 14, 2022","7.465","7.465","7.465","7.465","-0.33%"
"Nov 11, 2022","7.490","7.490","7.490","7.490","-0.61%"
"Nov 10, 2022","7.536","7.536","7.536","7.536","-0.34%"
"Nov 09, 2022","7.562","7.562","7.562","7.562","-0.34%"
"Nov 07, 2022","7.588","7.588","7.588","7.588","-0.46%"
"Nov 04, 2022","7.623","7.623","7.623","7.623","-0.22%"
"Nov 03, 2022","7.640","7.640","7.640","7.640","1.43%"
"Nov 02, 2022","7.532","7.532","7.532","7.532","0.20%"
"Nov 01, 2022","7.517","7.517","7.517","7.517","-0.37%"
"Oct 31, 2022","7.545","7.545","7.545","7.545","0.11%"
"Oct 28, 2022","7.537","7.537","7.537","7.537","0.09%"
"Oct 27, 2022","7.530","7.530","7.530","7.530","-0.49%"
"Oct 25, 2022","7.567","7.567","7.567","7.567","-0.96%"
"Oct 21, 2022","7.640","7.640","7.640","7.640","0.43%"
"Oct 20, 2022","7.607","7.607","7.607","7.607","0.64%"
"Oct 19, 2022","7.559","7.559","7.559","7.559","0.11%"
"Oct 18, 2022","7.551","7.551","7.551","7.551","-0.40%"
"Oct 17, 2022","7.581","7.581","7.581","7.581","-0.30%"
"Oct 14, 2022","7.604","7.604","7.604","7.604","0.60%"
"Oct 13, 2022","7.559","7.559","7.559","7.559","1.30%"
"Oct 12, 2022","7.462","7.462","7.462","7.462","-1.13%"
"Oct 11, 2022","7.547","7.547","7.547","7.547","-1.31%"
"Oct 10, 2022","7.647","7.647","7.647","7.647","0.42%"
"Oct 07, 2022","7.615","7.615","7.615","7.615","0.46%"
"Oct 06, 2022","7.580","7.580","7.580","7.580","1.00%"
"Oct 04, 2022","7.505","7.505","7.505","7.505","-1.07%"
"Oct 03, 2022","7.586","7.586","7.586","7.586","0.62%"
"Sep 30, 2022","7.539","7.539","7.539","7.539","0.40%"
"Sep 29, 2022","7.509","7.509","7.509","7.509","-0.07%"
"Sep 28, 2022","7.514","7.514","7.514","7.514","0.41%"
"Sep 27, 2022","7.483","7.483","7.483","7.483","-0.77%"
"Sep 26, 2022","7.541","7.541","7.541","7.541","-0.09%"
"Sep 23, 2022","7.548","7.548","7.548","7.548","1.60%"
"Sep 22, 2022","7.429","7.429","7.429","7.429","0.47%"
"Sep 21, 2022","7.394","7.394","7.394","7.394","-0.16%"
"Sep 20, 2022","7.406","7.406","7.406","7.406","-0.09%"
"Sep 19, 2022","7.413","7.413","7.413","7.413","0.19%"
"Sep 16, 2022","7.399","7.399","7.399","7.399","0.75%"
"Sep 15, 2022","7.344","7.344","7.344","7.344","0.77%"
"Sep 14, 2022","7.288","7.288","7.288","7.288","-0.03%"
"Sep 13, 2022","7.290","7.290","7.290","7.290","-0.88%"
"Sep 12, 2022","7.355","7.355","7.355","7.355","-0.10%"
"Sep 09, 2022","7.362","7.362","7.362","7.362","-0.37%"
"Sep 08, 2022","7.389","7.389","7.389","7.389","-0.43%"
"Sep 07, 2022","7.421","7.421","7.421","7.421","-0.72%"
"Sep 06, 2022","7.475","7.475","7.475","7.475","-0.28%"
"Sep 05, 2022","7.496","7.496","7.496","7.496","-0.07%"
"Sep 02, 2022","7.501","7.501","7.501","7.501","0.17%"
"Sep 01, 2022","7.488","7.488","7.488","7.488","-0.23%"
"Aug 30, 2022","7.505","7.505","7.505","7.505","-0.17%"
"Aug 29, 2022","7.518","7.518","7.518","7.518","0.16%"
"Aug 26, 2022","7.506","7.506","7.506","7.506","-0.82%"
"Aug 25, 2022","7.568","7.568","7.568","7.568","-0.04%"
"Aug 24, 2022","7.571","7.571","7.571","7.571","-0.08%"
"Aug 23, 2022","7.577","7.577","7.577","7.577","-0.12%"
"Aug 22, 2022","7.586","7.586","7.586","7.586","-0.05%"
"Aug 19, 2022","7.590","7.590","7.590","7.590","-0.07%"
"Aug 18, 2022","7.595","7.595","7.595","7.595","0.64%"
"Aug 17, 2022","7.547","7.547","7.547","7.547","-1.41%"
"Aug 12, 2022","7.655","7.655","7.655","7.655","0.45%"
"Aug 11, 2022","7.621","7.621","7.621","7.621","-0.56%"
"Aug 10, 2022","7.664","7.664","7.664","7.664","-0.35%"
"Aug 08, 2022","7.691","7.691","7.691","7.691","0.52%"
"Aug 05, 2022","7.651","7.651","7.651","7.651","1.15%"
"Aug 04, 2022","7.564","7.564","7.564","7.564","-0.63%"
"Aug 03, 2022","7.612","7.612","7.612","7.612","0.29%"
"Aug 02, 2022","7.590","7.590","7.590","7.590","-0.68%"
"Aug 01, 2022","7.642","7.642","7.642","7.642","-0.52%"
"Jul 29, 2022","7.682","7.682","7.682","7.682","-0.08%"
"Jul 28, 2022","7.688","7.688","7.688","7.688","0.01%"
"Jul 27, 2022","7.687","7.687","7.687","7.687","-0.13%"
"Jul 26, 2022","7.697","7.697","7.697","7.697","-0.14%"
"Jul 25, 2022","7.708","7.708","7.708","7.708","-0.35%"
"Jul 22, 2022","7.735","7.735","7.735","7.735","-0.23%"
"Jul 21, 2022","7.753","7.753","7.753","7.753","-0.04%"
"Jul 20, 2022","7.756","7.756","7.756","7.756","0.39%"
"Jul 19, 2022","7.726","7.726","7.726","7.726","-0.12%"
"Jul 18, 2022","7.735","7.735","7.735","7.735","0.12%"
"Jul 15, 2022","7.726","7.726","7.726","7.726","0.86%"
"Jul 14, 2022","7.660","7.660","7.660","7.660","0.39%"
"Jul 13, 2022","7.630","7.630","7.630","7.630","-0.39%"
"Jul 12, 2022","7.660","7.660","7.660","7.660","-0.25%"
"Jul 11, 2022","7.679","7.679","7.679","7.679","0.25%"
"Jul 08, 2022","7.660","7.660","7.660","7.660","0.80%"
"Jul 07, 2022","7.599","7.599","7.599","7.599","0.33%"
"Jul 06, 2022","7.574","7.574","7.574","7.574","-1.24%"
"Jul 05, 2022","7.669","7.669","7.669","7.669","0.00%"
"Jul 04, 2022","7.669","7.669","7.669","7.669","-0.30%"
"Jul 01, 2022","7.692","7.692","7.692","7.692","-0.27%"
"Jun 30, 2022","7.713","7.713","7.713","7.713","0.00%"
"Jun 29, 2022","7.713","7.713","7.713","7.713","-0.16%"
"Jun 28, 2022","7.725","7.725","7.725","7.725","0.39%"
"Jun 27, 2022","7.695","7.695","7.695","7.695","-0.06%"
"Jun 24, 2022","7.700","7.700","7.700","7.700","-0.28%"
"Jun 23, 2022","7.722","7.722","7.722","7.722","-0.19%"
"Jun 22, 2022","7.737","7.737","7.737","7.737","-0.62%"
"Jun 21, 2022","7.785","7.785","7.785","7.785","0.00%"
"Jun 20, 2022","7.785","7.785","7.785","7.785","-0.75%"
"Jun 17, 2022","7.844","7.844","7.844","7.844","-0.29%"
"Jun 16, 2022","7.867","7.867","7.867","7.867","0.24%"
"Jun 15, 2022","7.848","7.848","7.848","7.848","-0.06%"
"Jun 14, 2022","7.853","7.853","7.853","7.853","-0.18%"
"Jun 13, 2022","7.867","7.867","7.867","7.867","0.67%"
"Jun 10, 2022","7.815","7.815","7.815","7.815","0.23%"
"Jun 09, 2022","7.797","7.797","7.797","7.797","-0.08%"
"Jun 08, 2022","7.803","7.803","7.803","7.803","-0.19%"
"Jun 07, 2022","7.818","7.818","7.818","7.818","0.19%"
"Jun 06, 2022","7.803","7.803","7.803","7.803","0.46%"
"Jun 03, 2022","7.767","7.767","7.767","7.767","0.70%"
"Jun 02, 2022","7.713","7.713","7.713","7.713","0.35%"
"Jun 01, 2022","7.686","7.686","7.686","7.686","0.05%"
"May 31, 2022","7.682","7.682","7.682","7.682","0.41%"
"May 30, 2022","7.651","7.651","7.651","7.651","0.29%"
"May 27, 2022","7.629","7.629","7.629","7.629","0.24%"
"May 26, 2022","7.611","7.611","7.611","7.611","-0.01%"
"May 25, 2022","7.612","7.612","7.612","7.612","-0.29%"
"May 24, 2022","7.634","7.634","7.634","7.634","-0.10%"
"May 23, 2022","7.642","7.642","7.642","7.642","0.10%"
"May 20, 2022","7.634","7.634","7.634","7.634","0.51%"
"May 19, 2022","7.595","7.595","7.595","7.595","0.00%"
"May 18, 2022","7.595","7.595","7.595","7.595","-0.22%"
"May 17, 2022","7.612","7.612","7.612","7.612","0.17%"
"May 13, 2022","7.599","7.599","7.599","7.599","0.40%"
"May 12, 2022","7.569","7.569","7.569","7.569","-0.22%"
"May 11, 2022","7.586","7.586","7.586","7.586","-0.90%"
"May 10, 2022","7.655","7.655","7.655","7.655","-1.02%"
"May 09, 2022","7.734","7.734","7.734","7.734","0.08%"
"May 06, 2022","7.728","7.728","7.728","7.728","1.15%"
"May 05, 2022","7.640","7.640","7.640","7.640","0.73%"
"May 04, 2022","7.585","7.585","7.585","7.585","2.44%"
"May 02, 2022","7.404","7.404","7.404","7.404","-0.23%"
"Apr 29, 2022","7.421","7.421","7.421","7.421","-0.22%"
"Apr 28, 2022","7.437","7.437","7.437","7.437","0.79%"
"Apr 27, 2022","7.379","7.379","7.379","7.379","-0.28%"
"Apr 26, 2022","7.400","7.400","7.400","7.400","-0.27%"
"Apr 25, 2022","7.420","7.420","7.420","7.420","-0.56%"
"Apr 22, 2022","7.462","7.462","7.462","7.462","0.11%"
"Apr 21, 2022","7.454","7.454","7.454","7.454","0.24%"
