"Date","Price","Open","High","Low","Change %"
"Jan 04, 2024","7.158","7.142","7.158","7.112","0.00%"
"Jan 03, 2024","7.158","7.108","7.158","7.108","0.90%"
"Jan 02, 2024","7.094","7.141","7.141","7.094","-0.21%"
"Jan 01, 2024","7.109","7.109","7.109","7.109","-0.01%"
"Dec 29, 2023","7.110","7.128","7.128","7.098","-0.10%"
"Dec 28, 2023","7.117","7.137","7.137","7.117","0.08%"
"Dec 27, 2023","7.111","7.116","7.121","7.096","-0.77%"
"Dec 26, 2023","7.166","7.105","7.166","7.105","0.06%"
"Dec 22, 2023","7.162","7.104","7.162","7.104","-0.08%"
"Dec 21, 2023","7.168","7.180","7.180","7.168","-0.01%"
"Dec 20, 2023","7.169","7.130","7.169","7.080","0.50%"
"Dec 19, 2023","7.133","7.149","7.149","7.085","0.88%"
"Dec 18, 2023","7.071","7.177","7.177","7.069","-0.94%"
"Dec 15, 2023","7.138","7.127","7.138","7.095","-0.76%"
"Dec 14, 2023","7.193","7.174","7.193","7.174","-0.64%"
"Dec 13, 2023","7.239","7.221","7.239","7.221","0.25%"
"Dec 12, 2023","7.221","7.220","7.221","7.211","0.11%"
"Dec 11, 2023","7.213","7.268","7.268","7.210","0.22%"
"Dec 08, 2023","7.197","7.189","7.218","7.189","-0.28%"
"Dec 07, 2023","7.217","7.187","7.217","7.187","0.00%"
"Dec 06, 2023","7.217","7.233","7.233","7.192","0.18%"
"Dec 05, 2023","7.204","7.242","7.242","7.185","-0.35%"
"Dec 04, 2023","7.229","7.212","7.231","7.203","0.15%"
"Dec 01, 2023","7.218","7.202","7.221","7.202","-0.11%"
"Nov 30, 2023","7.226","7.209","7.226","7.171","1.33%"
"Nov 29, 2023","7.131","7.189","7.208","7.131","-0.08%"
"Nov 28, 2023","7.137","7.207","7.207","7.137","0.71%"
"Nov 24, 2023","7.087","7.187","7.197","7.087","-1.05%"
"Nov 23, 2023","7.162","7.165","7.165","7.156","0.10%"
"Nov 22, 2023","7.155","7.146","7.202","7.146","0.34%"
"Nov 21, 2023","7.131","7.155","7.155","7.131","0.15%"
"Nov 20, 2023","7.120","7.117","7.126","7.117","0.06%"
"Nov 17, 2023","7.116","7.144","7.153","7.116","0.85%"
"Nov 16, 2023","7.056","7.142","7.142","7.056","-0.38%"
"Nov 15, 2023","7.083","7.150","7.150","7.083","-0.46%"
"Nov 13, 2023","7.116","7.177","7.177","7.116","0.00%"
"Nov 10, 2023","7.116","7.172","7.194","7.116","0.21%"
"Nov 09, 2023","7.101","7.173","7.173","7.101","0.31%"
"Nov 08, 2023","7.079","7.190","7.190","7.079","-0.80%"
"Nov 07, 2023","7.136","7.190","7.190","7.136","0.35%"
"Nov 06, 2023","7.111","7.171","7.171","7.111","-0.50%"
"Nov 03, 2023","7.147","7.179","7.179","7.135","0.32%"
"Nov 02, 2023","7.124","7.199","7.199","7.124","-0.42%"
"Nov 01, 2023","7.154","7.229","7.229","7.154","-2.41%"
"Oct 31, 2023","7.331","7.202","7.331","7.193","2.05%"
"Oct 30, 2023","7.184","7.203","7.210","7.184","-2.03%"
"Oct 27, 2023","7.333","7.158","7.333","7.158","-0.29%"
"Oct 26, 2023","7.354","7.225","7.354","7.201","0.46%"
"Oct 25, 2023","7.320","7.225","7.320","7.199","0.10%"
"Oct 23, 2023","7.313","7.223","7.313","7.199","-0.27%"
"Oct 20, 2023","7.333","7.482","7.482","7.179","-0.23%"
"Oct 19, 2023","7.350","7.220","7.350","7.212","2.62%"
"Oct 18, 2023","7.162","7.211","7.211","7.162","-2.29%"
"Oct 17, 2023","7.330","7.262","7.330","7.189","-0.05%"
"Oct 16, 2023","7.334","7.261","7.334","7.235","1.78%"
"Oct 13, 2023","7.206","7.243","7.243","7.206","0.59%"
"Oct 12, 2023","7.164","7.241","7.258","7.164","0.06%"
"Oct 11, 2023","7.160","7.240","7.240","7.160","0.14%"
"Oct 10, 2023","7.150","7.248","7.273","7.150","0.27%"
"Oct 09, 2023","7.131","7.213","7.255","7.131","-2.99%"
"Oct 06, 2023","7.351","7.351","7.351","7.351","2.28%"
"Oct 05, 2023","7.187","7.169","7.187","7.169","-0.04%"
"Oct 04, 2023","7.190","7.168","7.190","7.152","0.76%"
"Oct 03, 2023","7.136","7.127","7.136","7.099","2.31%"
"Sep 29, 2023","6.975","7.143","7.143","6.975","-1.15%"
"Sep 28, 2023","7.056","7.124","7.165","7.056","0.50%"
"Sep 27, 2023","7.021","7.021","7.021","7.021","0.14%"
"Sep 26, 2023","7.011","7.148","7.148","7.011","-0.17%"
"Sep 25, 2023","7.023","7.123","7.123","7.023","-0.30%"
"Sep 22, 2023","7.044","7.123","7.163","7.044","0.03%"
"Sep 21, 2023","7.042","7.121","7.121","7.042","-0.06%"
"Sep 20, 2023","7.046","7.089","7.101","7.046","0.17%"
"Sep 18, 2023","7.034","7.096","7.101","7.034","-1.10%"
"Sep 15, 2023","7.112","7.080","7.120","7.076","0.21%"
"Sep 14, 2023","7.097","7.103","7.103","7.067","-0.21%"
"Sep 13, 2023","7.112","7.095","7.112","7.095","-0.01%"
"Sep 12, 2023","7.113","7.102","7.113","7.094","0.28%"
"Sep 11, 2023","7.093","7.197","7.197","7.093","-0.48%"
"Sep 08, 2023","7.127","7.117","7.127","7.078","0.93%"
"Sep 07, 2023","7.061","7.093","7.093","7.061","-0.65%"
"Sep 06, 2023","7.107","7.132","7.132","7.100","-0.38%"
"Sep 05, 2023","7.134","7.116","7.134","7.100","0.51%"
"Sep 04, 2023","7.098","7.115","7.115","7.092","0.04%"
"Sep 01, 2023","7.095","7.076","7.095","7.076","1.31%"
"Aug 31, 2023","7.003","7.042","7.042","7.003","-0.27%"
"Aug 30, 2023","7.022","7.079","7.079","7.022","0.10%"
"Aug 29, 2023","7.015","7.076","7.076","7.015","0.06%"
"Aug 28, 2023","7.011","7.103","7.103","7.011","-1.23%"
"Aug 25, 2023","7.098","7.052","7.098","7.052","-0.03%"
"Aug 24, 2023","7.100","7.145","7.145","7.049","-0.20%"
"Aug 23, 2023","7.114","7.110","7.114","7.010","-0.60%"
"Aug 22, 2023","7.157","7.171","7.171","7.109","-0.26%"
"Aug 21, 2023","7.176","7.170","7.176","7.132","0.29%"
"Aug 18, 2023","7.155","7.057","7.155","7.057","-0.10%"
"Aug 17, 2023","7.162","7.152","7.162","7.152","1.47%"
"Aug 14, 2023","7.058","7.187","7.187","7.041","-0.03%"
"Aug 11, 2023","7.060","7.099","7.099","7.050","1.07%"
"Aug 10, 2023","6.985","7.155","7.215","6.985","0.37%"
"Aug 09, 2023","6.959","6.975","7.035","6.959","0.83%"
"Aug 08, 2023","6.902","6.975","7.141","6.902","-0.49%"
"Aug 07, 2023","6.936","6.947","6.950","6.936","-0.16%"
"Aug 04, 2023","6.947","6.973","6.973","6.947","0.07%"
"Aug 03, 2023","6.942","6.942","6.942","6.942","0.17%"
"Aug 02, 2023","6.930","7.105","7.105","6.930","0.48%"
"Aug 01, 2023","6.897","6.970","6.970","6.889","0.00%"
"Jul 31, 2023","6.897","7.028","7.028","6.877","-0.63%"
"Jul 28, 2023","6.941","7.142","7.142","6.911","0.61%"
"Jul 27, 2023","6.899","6.910","6.968","6.895","0.09%"
"Jul 26, 2023","6.893","6.910","6.910","6.887","0.39%"
"Jul 25, 2023","6.866","6.910","6.910","6.866","-0.59%"
"Jul 24, 2023","6.907","6.966","6.966","6.894","-0.20%"
"Jul 21, 2023","6.921","6.909","6.954","6.909","-0.20%"
"Jul 20, 2023","6.935","6.964","6.964","6.908","0.55%"
"Jul 19, 2023","6.897","6.897","6.897","6.897","0.85%"
"Jul 18, 2023","6.839","6.907","6.907","6.839","-0.12%"
"Jul 17, 2023","6.847","6.962","6.962","6.847","-0.13%"
"Jul 14, 2023","6.856","7.006","7.006","6.856","0.00%"
"Jul 13, 2023","6.856","6.905","6.905","6.856","-0.15%"
"Jul 12, 2023","6.866","6.960","6.960","6.866","0.13%"
"Jul 11, 2023","6.857","6.883","6.883","6.857","0.13%"
"Jul 10, 2023","6.848","6.899","6.899","6.848","0.19%"
"Jul 07, 2023","6.835","6.835","6.835","6.835","0.37%"
"Jul 06, 2023","6.810","6.838","6.881","6.810","0.21%"
"Jul 05, 2023","6.796","7.011","7.011","6.796","-0.18%"
"Jul 04, 2023","6.808","6.903","6.903","6.808","0.03%"
"Jul 03, 2023","6.806","6.838","6.838","6.806","-0.73%"
"Jun 30, 2023","6.856","6.856","6.856","6.856","0.15%"
"Jun 28, 2023","6.846","6.891","6.891","6.846","-0.10%"
