"Date","Price","Open","High","Low","Change %"
"Aug 30, 2023","7.228","7.228","7.228","7.228","-0.12%"
"Aug 29, 2023","7.237","7.240","7.246","7.235","0.21%"
"Aug 28, 2023","7.222","7.260","7.260","7.222","-0.39%"
"Aug 25, 2023","7.250","7.291","7.291","7.250","0.19%"
"Aug 24, 2023","7.236","7.291","7.291","7.236","0.06%"
"Aug 23, 2023","7.232","7.271","7.271","7.232","-0.47%"
"Aug 22, 2023","7.266","7.301","7.301","7.266","-0.03%"
"Aug 21, 2023","7.268","7.268","7.268","7.268","-0.11%"
"Aug 18, 2023","7.276","7.276","7.276","7.276","-0.30%"
"Aug 17, 2023","7.298","7.329","7.329","7.298","0.97%"
"Aug 14, 2023","7.228","7.296","7.296","7.228","-0.10%"
"Aug 11, 2023","7.235","7.271","7.271","7.235","0.37%"
"Aug 10, 2023","7.208","7.208","7.208","7.208","-0.22%"
"Aug 09, 2023","7.224","7.264","7.264","7.224","-0.11%"
"Aug 08, 2023","7.232","7.251","7.251","7.232","-0.37%"
"Aug 07, 2023","7.259","7.257","7.283","7.257","0.18%"
"Aug 04, 2023","7.246","7.302","7.302","7.246","0.15%"
"Aug 03, 2023","7.235","7.302","7.302","7.235","0.32%"
"Aug 02, 2023","7.212","7.276","7.276","7.212","0.14%"
"Aug 01, 2023","7.202","7.263","7.263","7.202","-0.47%"
"Jul 31, 2023","7.236","7.270","7.270","7.236","0.18%"
"Jul 28, 2023","7.223","7.257","7.269","7.223","0.58%"
"Jul 27, 2023","7.181","7.193","7.257","7.181","0.01%"
"Jul 26, 2023","7.180","7.212","7.212","7.180","0.15%"
"Jul 25, 2023","7.169","7.231","7.231","7.169","0.42%"
"Jul 24, 2023","7.139","7.206","7.206","7.139","-0.20%"
"Jul 21, 2023","7.153","7.212","7.212","7.153","0.06%"
"Jul 20, 2023","7.149","7.174","7.193","7.149","0.01%"
"Jul 19, 2023","7.148","7.172","7.176","7.148","-0.24%"
"Jul 18, 2023","7.165","7.193","7.193","7.161","-0.40%"
"Jul 17, 2023","7.194","7.218","7.218","7.176","0.52%"
"Jul 14, 2023","7.157","7.192","7.205","7.157","-0.21%"
"Jul 13, 2023","7.172","7.199","7.211","7.172","-0.38%"
"Jul 12, 2023","7.199","7.199","7.199","7.199","-0.10%"
"Jul 11, 2023","7.206","7.220","7.224","7.202","-0.28%"
"Jul 10, 2023","7.226","7.281","7.281","7.226","-0.65%"
"Jul 07, 2023","7.273","7.273","7.273","7.273","0.11%"
"Jul 06, 2023","7.265","7.262","7.265","7.254","0.47%"
"Jul 05, 2023","7.231","7.236","7.236","7.222","-0.06%"
"Jul 04, 2023","7.235","7.236","7.236","7.231","0.14%"
"Jul 03, 2023","7.225","7.255","7.255","7.225","0.36%"
"Jun 30, 2023","7.199","7.207","7.253","7.199","0.60%"
"Jun 28, 2023","7.156","7.175","7.175","7.156","0.07%"
"Jun 27, 2023","7.151","7.171","7.171","7.151","-0.07%"
"Jun 26, 2023","7.156","7.207","7.207","7.156","-0.28%"
"Jun 23, 2023","7.176","7.197","7.197","7.176","-0.07%"
"Jun 22, 2023","7.181","7.168","7.187","7.168","0.34%"
"Jun 21, 2023","7.157","7.157","7.157","7.157","0.07%"
"Jun 20, 2023","7.152","7.152","7.152","7.152","0.11%"
"Jun 19, 2023","7.144","7.142","7.144","7.142","0.31%"
"Jun 16, 2023","7.122","7.174","7.174","7.122","0.17%"
"Jun 15, 2023","7.110","7.129","7.129","7.110","0.15%"
"Jun 14, 2023","7.099","7.124","7.124","7.099","0.23%"
"Jun 13, 2023","7.083","7.129","7.129","7.083","-0.37%"
"Jun 12, 2023","7.109","7.148","7.148","7.109","-0.01%"
"Jun 09, 2023","7.110","7.116","7.116","7.110","0.59%"
"Jun 08, 2023","7.068","7.095","7.095","7.068","0.06%"
"Jun 07, 2023","7.064","7.079","7.079","7.064","-0.08%"
"Jun 06, 2023","7.070","7.079","7.083","7.070","-0.31%"
"Jun 05, 2023","7.092","7.115","7.115","7.092","0.10%"
"Jun 02, 2023","7.085","7.102","7.102","7.085","0.07%"
"Jun 01, 2023","7.080","7.112","7.112","7.080","0.55%"
"May 31, 2023","7.041","7.041","7.041","7.041","-0.41%"
"May 30, 2023","7.070","7.070","7.070","7.070","0.03%"
"May 29, 2023","7.068","7.068","7.068","7.068","0.14%"
"May 26, 2023","7.058","7.058","7.058","7.058","-0.07%"
"May 25, 2023","7.063","7.063","7.063","7.063","-0.13%"
"May 24, 2023","7.072","7.096","7.096","7.060","-0.03%"
"May 23, 2023","7.074","7.074","7.074","7.074","0.30%"
"May 22, 2023","7.053","7.053","7.053","7.053","-0.27%"
"May 19, 2023","7.072","7.072","7.072","7.072","-0.51%"
"May 18, 2023","7.108","7.108","7.108","7.108","0.10%"
"May 17, 2023","7.101","7.070","7.101","7.070","-0.18%"
"May 16, 2023","7.114","7.114","7.114","7.114","-0.07%"
"May 15, 2023","7.119","7.119","7.119","7.119","0.11%"
"May 12, 2023","7.111","7.139","7.139","7.111","-0.38%"
"May 11, 2023","7.138","7.164","7.164","7.126","-0.32%"
"May 10, 2023","7.161","7.176","7.176","7.151","0.00%"
"May 09, 2023","7.161","7.176","7.176","7.161","0.17%"
"May 08, 2023","7.149","7.149","7.149","7.149","-0.07%"
"May 04, 2023","7.154","7.154","7.154","7.154","-0.29%"
"May 03, 2023","7.175","7.175","7.175","7.170","-0.29%"
"May 02, 2023","7.196","7.196","7.196","7.196","-0.42%"
"Apr 28, 2023","7.226","7.234","7.234","7.226","0.15%"
"Apr 27, 2023","7.215","7.253","7.253","7.215","0.08%"
"Apr 26, 2023","7.209","7.221","7.240","7.209","-0.17%"
"Apr 25, 2023","7.221","7.265","7.265","7.218","-0.50%"
"Apr 24, 2023","7.257","7.285","7.285","7.252","-0.47%"
"Apr 21, 2023","7.291","7.343","7.343","7.291","-0.50%"
"Apr 20, 2023","7.328","7.343","7.343","7.324","-0.19%"
"Apr 19, 2023","7.342","7.342","7.342","7.342","0.04%"
"Apr 18, 2023","7.339","7.339","7.339","7.339","-0.24%"
"Apr 17, 2023","7.357","7.401","7.401","7.343","0.22%"
"Apr 13, 2023","7.341","7.341","7.341","7.341","0.16%"
"Apr 12, 2023","7.329","7.381","7.381","7.329","-0.15%"
"Apr 11, 2023","7.340","7.342","7.374","7.329","0.49%"
"Apr 10, 2023","7.304","7.329","7.329","7.296","0.19%"
"Apr 06, 2023","7.290","7.277","7.328","7.277","-0.37%"
"Apr 05, 2023","7.317","7.313","7.317","7.313","-0.42%"
"Apr 03, 2023","7.348","7.348","7.348","7.348","-0.05%"
"Mar 31, 2023","7.352","7.380","7.380","7.352","0.14%"
"Mar 29, 2023","7.342","7.390","7.390","7.334","-0.35%"
"Mar 28, 2023","7.368","7.397","7.397","7.368","-0.19%"
"Mar 27, 2023","7.382","7.391","7.391","7.373","-0.11%"
"Mar 24, 2023","7.390","7.405","7.405","7.390","0.01%"
"Mar 23, 2023","7.389","7.444","7.444","7.389","-0.03%"
"Mar 21, 2023","7.391","7.438","7.438","7.391","0.20%"
"Mar 20, 2023","7.376","7.418","7.418","7.372","-0.49%"
"Mar 17, 2023","7.412","7.444","7.444","7.412","-0.15%"
"Mar 16, 2023","7.423","7.437","7.437","7.423","-0.28%"
"Mar 15, 2023","7.444","7.444","7.444","7.444","0.13%"
"Mar 14, 2023","7.434","7.434","7.434","7.434","-0.38%"
"Mar 13, 2023","7.462","7.462","7.462","7.462","-0.33%"
"Mar 10, 2023","7.487","7.522","7.522","7.487","-0.11%"
"Mar 09, 2023","7.495","7.522","7.522","7.495","-0.03%"
"Mar 08, 2023","7.497","7.509","7.509","7.497","0.52%"
"Mar 06, 2023","7.458","7.449","7.475","7.449","0.08%"
"Mar 03, 2023","7.452","7.521","7.521","7.452","-0.21%"
"Mar 02, 2023","7.468","7.514","7.514","7.468","0.26%"
"Mar 01, 2023","7.449","7.501","7.501","7.449","-0.09%"
"Feb 28, 2023","7.456","7.475","7.475","7.456","0.05%"
"Feb 27, 2023","7.452","7.502","7.502","7.452","0.34%"
"Feb 24, 2023","7.427","7.465","7.465","7.427","-0.19%"
"Feb 23, 2023","7.441","7.479","7.479","7.441","-0.04%"
"Feb 22, 2023","7.444","7.480","7.480","7.441","0.51%"
"Feb 21, 2023","7.406","7.428","7.434","7.406","0.19%"
"Feb 20, 2023","7.392","7.421","7.428","7.392","-0.56%"
"Feb 17, 2023","7.434","7.454","7.454","7.434","0.51%"
"Feb 16, 2023","7.396","7.421","7.421","7.396","-0.11%"
"Feb 15, 2023","7.404","7.434","7.434","7.404","-0.40%"
"Feb 14, 2023","7.434","7.486","7.486","7.434","-0.03%"
"Feb 13, 2023","7.436","7.479","7.479","7.436","0.04%"
"Feb 10, 2023","7.433","7.453","7.453","7.433","0.28%"
"Feb 09, 2023","7.412","7.412","7.412","7.412","0.12%"
"Feb 08, 2023","7.403","7.426","7.426","7.403","0.41%"
"Feb 07, 2023","7.373","7.373","7.373","7.373","-0.11%"
"Feb 06, 2023","7.381","7.413","7.413","7.381","0.27%"
"Feb 04, 2023","7.361","7.381","7.381","7.361","0.00%"
"Feb 03, 2023","7.361","7.400","7.400","7.361","-0.18%"
"Feb 02, 2023","7.374","7.413","7.413","7.374","-0.35%"
"Feb 01, 2023","7.400","7.439","7.517","7.400","-0.24%"
"Jan 31, 2023","7.418","7.465","7.465","7.418","-0.62%"
"Jan 30, 2023","7.464","7.465","7.484","7.464","0.20%"
"Jan 27, 2023","7.449","7.449","7.449","7.449","0.58%"
"Jan 25, 2023","7.406","7.399","7.412","7.399","0.08%"
"Jan 24, 2023","7.400","7.438","7.438","7.399","0.04%"
"Jan 23, 2023","7.397","7.425","7.451","7.397","0.07%"
"Jan 20, 2023","7.392","7.425","7.438","7.392","-0.23%"
"Jan 19, 2023","7.409","7.381","7.409","7.379","0.47%"
"Jan 18, 2023","7.374","7.401","7.401","7.374","-0.19%"
"Jan 17, 2023","7.388","7.424","7.424","7.386","0.07%"
"Jan 16, 2023","7.383","7.398","7.398","7.383","0.30%"
"Jan 13, 2023","7.361","7.385","7.385","7.360","0.11%"
"Jan 12, 2023","7.353","7.388","7.398","7.353","-0.18%"
"Jan 11, 2023","7.366","7.424","7.424","7.366","-0.15%"
"Jan 10, 2023","7.377","7.384","7.384","7.377","-0.11%"
"Jan 09, 2023","7.385","7.403","7.403","7.385","-0.73%"
"Jan 06, 2023","7.439","7.437","7.439","7.428","0.50%"
"Jan 05, 2023","7.402","7.431","7.431","7.398","0.05%"
"Jan 04, 2023","7.398","7.404","7.404","7.398","0.00%"
"Jan 03, 2023","7.398","7.417","7.423","7.398","-0.43%"
"Jan 02, 2023","7.430","7.430","7.430","7.430","0.23%"
"Dec 30, 2022","7.413","7.413","7.413","7.413","0.23%"
"Dec 29, 2022","7.396","7.396","7.396","7.396","-0.03%"
"Dec 28, 2022","7.398","7.398","7.398","7.398","0.08%"
"Dec 27, 2022","7.392","7.392","7.392","7.392","-0.16%"
"Dec 26, 2022","7.404","7.404","7.404","7.404","0.03%"
"Dec 23, 2022","7.402","7.402","7.402","7.402","0.01%"
"Dec 22, 2022","7.401","7.401","7.401","7.401","0.41%"
"Dec 21, 2022","7.371","7.371","7.371","7.371","-0.18%"
"Dec 20, 2022","7.384","7.384","7.384","7.384","0.01%"
"Dec 19, 2022","7.383","7.383","7.383","7.383","0.30%"
"Dec 16, 2022","7.361","7.361","7.361","7.361","0.12%"
"Dec 15, 2022","7.352","7.352","7.352","7.352","0.63%"
"Dec 14, 2022","7.306","7.306","7.306","7.306","-0.61%"
"Dec 13, 2022","7.351","7.351","7.351","7.351","-0.37%"
"Dec 12, 2022","7.378","7.394","7.394","7.378","-0.07%"
"Dec 09, 2022","7.383","7.383","7.383","7.383","0.12%"
"Dec 08, 2022","7.374","7.374","7.374","7.374","0.20%"
"Dec 07, 2022","7.359","7.359","7.359","7.359","0.22%"
"Dec 06, 2022","7.343","7.369","7.382","7.337","0.11%"
"Dec 05, 2022","7.335","7.337","7.337","7.335","0.49%"
"Dec 02, 2022","7.299","7.299","7.299","7.299","0.00%"
"Dec 01, 2022","7.299","7.299","7.299","7.299","-0.95%"
"Nov 30, 2022","7.369","7.369","7.369","7.369","0.00%"
"Nov 29, 2022","7.369","7.369","7.369","7.369","0.08%"
"Nov 28, 2022","7.363","7.363","7.363","7.363","-0.38%"
"Nov 25, 2022","7.391","7.391","7.391","7.391","0.65%"
"Nov 24, 2022","7.343","7.411","7.411","7.342","-0.62%"
"Nov 23, 2022","7.389","7.446","7.446","7.389","-0.28%"
"Nov 22, 2022","7.410","7.433","7.433","7.401","0.01%"
"Nov 21, 2022","7.409","7.409","7.409","7.409","0.67%"
"Nov 18, 2022","7.360","7.395","7.395","7.360","-0.14%"
"Nov 17, 2022","7.370","7.420","7.420","7.370","0.10%"
"Nov 16, 2022","7.363","7.420","7.420","7.363","-0.77%"
"Nov 15, 2022","7.420","7.420","7.420","7.395","0.31%"
"Nov 14, 2022","7.397","7.433","7.433","7.397","0.28%"
"Nov 11, 2022","7.376","7.388","7.446","7.376","-0.77%"
"Nov 10, 2022","7.433","7.491","7.491","7.433","-0.63%"
"Nov 09, 2022","7.480","7.511","7.511","7.480","-0.58%"
"Nov 07, 2022","7.524","7.537","7.537","7.511","-0.46%"
"Nov 04, 2022","7.559","7.563","7.576","7.550","0.81%"
"Nov 03, 2022","7.498","7.498","7.498","7.498","0.05%"
"Nov 02, 2022","7.494","7.550","7.550","7.494","0.12%"
"Nov 01, 2022","7.485","7.530","7.530","7.485","0.04%"
"Oct 31, 2022","7.482","7.482","7.482","7.482","0.38%"
"Oct 28, 2022","7.454","7.454","7.454","7.454","-0.41%"
"Oct 27, 2022","7.485","7.498","7.498","7.485","-0.47%"
"Oct 25, 2022","7.520","7.530","7.530","7.520","-0.40%"
"Oct 21, 2022","7.550","7.569","7.569","7.550","-0.47%"
"Oct 20, 2022","7.586","7.543","7.586","7.543","1.00%"
"Oct 19, 2022","7.511","7.485","7.511","7.485","0.28%"
"Oct 18, 2022","7.490","7.504","7.524","7.472","-0.36%"
"Oct 17, 2022","7.517","7.517","7.517","7.517","-0.83%"
"Oct 14, 2022","7.580","7.580","7.580","7.580","0.64%"
"Oct 13, 2022","7.532","7.532","7.532","7.532","-0.16%"
"Oct 12, 2022","7.544","7.544","7.544","7.544","0.36%"
"Oct 11, 2022","7.517","7.569","7.569","7.517","-0.34%"
"Oct 10, 2022","7.543","7.561","7.561","7.543","-0.34%"
"Oct 07, 2022","7.569","7.569","7.569","7.569","1.12%"
"Oct 06, 2022","7.485","7.485","7.485","7.485","0.36%"
"Oct 04, 2022","7.458","7.458","7.458","7.458","-0.96%"
"Oct 03, 2022","7.530","7.530","7.530","7.530","0.48%"
"Sep 30, 2022","7.494","7.537","7.537","7.494","0.77%"
"Sep 29, 2022","7.437","7.437","7.437","7.437","0.09%"
"Sep 28, 2022","7.430","7.434","7.434","7.430","0.57%"
"Sep 27, 2022","7.388","7.388","7.388","7.388","-0.91%"
"Sep 26, 2022","7.456","7.456","7.456","7.456","-0.44%"
"Sep 23, 2022","7.489","7.489","7.489","7.489","1.11%"
"Sep 22, 2022","7.407","7.407","7.407","7.407","1.06%"
"Sep 21, 2022","7.329","7.329","7.329","7.329","-0.43%"
"Sep 20, 2022","7.361","7.333","7.361","7.320","0.40%"
"Sep 19, 2022","7.332","7.332","7.332","7.332","0.05%"
"Sep 16, 2022","7.328","7.333","7.339","7.301","0.27%"
"Sep 15, 2022","7.308","7.239","7.308","7.226","0.87%"
"Sep 14, 2022","7.245","7.270","7.270","7.215","0.51%"
"Sep 13, 2022","7.208","7.270","7.270","7.208","-0.18%"
"Sep 12, 2022","7.221","7.270","7.283","7.221","-0.33%"
"Sep 09, 2022","7.245","7.258","7.258","7.245","0.25%"
"Sep 08, 2022","7.227","7.239","7.239","7.227","0.08%"
"Sep 07, 2022","7.221","7.296","7.296","7.221","-1.03%"
"Sep 06, 2022","7.296","7.346","7.346","7.296","-0.23%"
"Sep 05, 2022","7.313","7.372","7.372","7.308","0.03%"
"Sep 02, 2022","7.311","7.311","7.311","7.311","0.29%"
"Sep 01, 2022","7.290","7.296","7.327","7.290","0.00%"
"Aug 30, 2022","7.290","7.296","7.296","7.290","-0.52%"
"Aug 29, 2022","7.328","7.346","7.346","7.306","0.40%"
"Aug 26, 2022","7.299","7.359","7.359","7.296","-1.10%"
"Aug 25, 2022","7.380","7.416","7.429","7.348","0.04%"
"Aug 24, 2022","7.377","7.377","7.377","7.377","0.22%"
"Aug 23, 2022","7.361","7.385","7.385","7.361","-0.35%"
"Aug 22, 2022","7.387","7.378","7.410","7.372","0.35%"
"Aug 19, 2022","7.361","7.385","7.385","7.358","0.35%"
"Aug 18, 2022","7.335","7.335","7.391","7.335","0.34%"
"Aug 17, 2022","7.310","7.347","7.347","7.310","-1.22%"
"Aug 12, 2022","7.400","7.400","7.400","7.400","0.30%"
"Aug 11, 2022","7.378","7.449","7.474","7.378","-0.58%"
"Aug 10, 2022","7.421","7.500","7.500","7.421","-0.51%"
"Aug 08, 2022","7.459","7.459","7.459","7.459","0.65%"
"Aug 05, 2022","7.411","7.279","7.500","7.276","1.38%"
"Aug 04, 2022","7.310","7.436","7.436","7.310","-0.54%"
"Aug 03, 2022","7.350","7.436","7.436","7.350","0.49%"
"Aug 02, 2022","7.314","7.398","7.398","7.314","-0.63%"
"Aug 01, 2022","7.360","7.468","7.468","7.360","-1.10%"
"Jul 29, 2022","7.442","7.474","7.474","7.442","-0.12%"
"Jul 28, 2022","7.451","7.499","7.499","7.451","-0.08%"
"Jul 27, 2022","7.457","7.512","7.512","7.457","-0.55%"
"Jul 26, 2022","7.498","7.499","7.499","7.498","0.24%"
"Jul 25, 2022","7.480","7.538","7.538","7.480","-0.77%"
"Jul 22, 2022","7.538","7.550","7.557","7.538","-0.21%"
"Jul 21, 2022","7.554","7.582","7.628","7.554","0.03%"
"Jul 20, 2022","7.552","7.552","7.552","7.552","0.28%"
"Jul 19, 2022","7.531","7.531","7.531","7.531","-0.23%"
"Jul 18, 2022","7.548","7.548","7.548","7.548","-0.12%"
"Jul 15, 2022","7.557","7.557","7.557","7.557","0.45%"
"Jul 14, 2022","7.523","7.523","7.523","7.523","0.67%"
"Jul 13, 2022","7.473","7.499","7.499","7.473","-0.07%"
"Jul 12, 2022","7.478","7.478","7.478","7.478","-0.35%"
"Jul 11, 2022","7.504","7.504","7.504","7.504","0.20%"
"Jul 08, 2022","7.489","7.473","7.531","7.473","1.15%"
"Jul 07, 2022","7.404","7.435","7.499","7.404","-0.08%"
"Jul 06, 2022","7.410","7.461","7.461","7.410","-1.19%"
"Jul 05, 2022","7.499","7.524","7.524","7.499","0.17%"
"Jul 04, 2022","7.486","7.575","7.575","7.486","-0.68%"
"Jul 01, 2022","7.537","7.588","7.588","7.537","0.33%"
"Jun 30, 2022","7.512","7.588","7.594","7.512","-0.16%"
"Jun 29, 2022","7.524","7.652","7.652","7.524","0.00%"
"Jun 28, 2022","7.524","7.524","7.524","7.524","0.57%"
"Jun 27, 2022","7.481","7.481","7.481","7.481","-0.12%"
"Jun 24, 2022","7.490","7.490","7.490","7.490","-0.11%"
"Jun 23, 2022","7.498","7.498","7.498","7.498","0.44%"
"Jun 22, 2022","7.465","7.465","7.465","7.465","-1.75%"
"Jun 21, 2022","7.598","7.598","7.598","7.598","-0.29%"
"Jun 20, 2022","7.620","7.639","7.639","7.620","-0.33%"
"Jun 17, 2022","7.645","7.665","7.665","7.602","-0.26%"
"Jun 16, 2022","7.665","7.652","7.671","7.644","0.01%"
"Jun 15, 2022","7.664","7.667","7.684","7.664","0.08%"
"Jun 14, 2022","7.658","7.677","7.677","7.658","-0.25%"
"Jun 13, 2022","7.677","7.677","7.755","7.677","0.84%"
"Jun 10, 2022","7.613","7.626","7.626","7.606","0.09%"
"Jun 09, 2022","7.606","7.638","7.638","7.606","-0.09%"
"Jun 08, 2022","7.613","7.613","7.613","7.613","-0.29%"
"Jun 07, 2022","7.635","7.635","7.635","7.635","0.20%"
"Jun 06, 2022","7.620","7.620","7.620","7.620","0.69%"
"Jun 03, 2022","7.568","7.600","7.626","7.568","0.28%"
"Jun 02, 2022","7.547","7.593","7.593","7.547","0.28%"
"Jun 01, 2022","7.526","7.625","7.625","7.526","-0.21%"
"May 31, 2022","7.542","7.561","7.625","7.542","0.21%"
"May 30, 2022","7.526","7.523","7.600","7.523","0.63%"
"May 27, 2022","7.479","7.475","7.492","7.460","0.52%"
"May 26, 2022","7.440","7.440","7.440","7.440","-0.13%"
"May 25, 2022","7.450","7.450","7.450","7.450","-0.32%"
"May 24, 2022","7.474","7.479","7.495","7.469","-0.15%"
"May 23, 2022","7.485","7.497","7.497","7.479","0.08%"
"May 20, 2022","7.479","7.479","7.479","7.479","0.43%"
"May 19, 2022","7.447","7.498","7.498","7.446","0.23%"
"May 18, 2022","7.430","7.498","7.523","7.430","-0.16%"
"May 17, 2022","7.442","7.523","7.523","7.442","0.64%"
"May 13, 2022","7.395","7.395","7.395","7.395","0.87%"
"May 12, 2022","7.331","7.498","7.498","7.331","-0.99%"
"May 11, 2022","7.404","7.536","7.536","7.404","-0.67%"
"May 10, 2022","7.454","7.555","7.555","7.454","-1.75%"
"May 09, 2022","7.587","7.599","7.624","7.580","0.34%"
"May 06, 2022","7.561","7.555","7.580","7.547","0.51%"
"May 05, 2022","7.523","7.561","7.561","7.523","0.51%"
"May 04, 2022","7.485","7.344","7.517","7.344","2.52%"
"May 02, 2022","7.301","7.323","7.323","7.301","-0.14%"
"Apr 29, 2022","7.311","7.404","7.404","7.311","-0.16%"
"Apr 28, 2022","7.323","7.348","7.348","7.321","0.33%"
"Apr 27, 2022","7.299","7.313","7.313","7.286","0.43%"
"Apr 26, 2022","7.268","7.302","7.310","7.268","0.07%"
"Apr 25, 2022","7.263","7.373","7.373","7.263","-1.16%"
"Apr 22, 2022","7.348","7.373","7.373","7.336","0.34%"
"Apr 21, 2022","7.323","7.301","7.336","7.301","0.40%"
