"Date","Price","Open","High","Low","Change %"
"Aug 23, 2023","7.095","7.210","7.210","7.095","-0.31%"
"Aug 22, 2023","7.117","7.220","7.220","7.117","1.25%"
"Aug 21, 2023","7.029","7.217","7.217","7.029","-2.18%"
"Aug 18, 2023","7.186","7.220","7.220","7.159","-0.36%"
"Aug 17, 2023","7.212","7.236","7.236","7.212","1.24%"
"Aug 14, 2023","7.124","7.172","7.172","7.124","0.01%"
"Aug 11, 2023","7.123","7.224","7.224","7.122","0.56%"
"Aug 10, 2023","7.083","7.186","7.186","7.083","0.16%"
"Aug 09, 2023","7.072","7.105","7.105","7.063","0.16%"
"Aug 08, 2023","7.061","7.150","7.150","7.061","-0.18%"
"Aug 07, 2023","7.074","7.076","7.100","7.070","-0.16%"
"Aug 04, 2023","7.085","7.085","7.085","7.085","0.24%"
"Aug 03, 2023","7.068","7.101","7.101","7.068","0.27%"
"Aug 02, 2023","7.049","7.075","7.134","7.049","0.11%"
"Aug 01, 2023","7.041","7.090","7.090","7.041","-0.49%"
"Jul 31, 2023","7.076","7.090","7.090","7.076","0.40%"
"Jul 28, 2023","7.048","7.174","7.174","7.048","0.63%"
"Jul 27, 2023","7.004","7.058","7.088","7.004","-0.03%"
"Jul 26, 2023","7.006","7.059","7.059","7.006","0.11%"
"Jul 25, 2023","6.998","7.025","7.060","6.998","-0.07%"
"Jul 24, 2023","7.003","7.014","7.014","7.003","-0.01%"
"Jul 21, 2023","7.004","7.027","7.027","7.004","0.11%"
"Jul 20, 2023","6.996","6.996","6.996","6.996","0.11%"
"Jul 19, 2023","6.988","6.988","6.988","6.988","0.20%"
"Jul 18, 2023","6.974","6.991","6.991","6.974","-0.11%"
"Jul 17, 2023","6.982","7.068","7.068","6.982","-0.13%"
"Jul 14, 2023","6.991","6.991","6.991","6.991","0.00%"
"Jul 13, 2023","6.991","7.014","7.014","6.991","-0.43%"
"Jul 12, 2023","7.021","7.021","7.021","7.021","0.13%"
"Jul 11, 2023","7.012","7.074","7.074","7.012","-0.57%"
"Jul 10, 2023","7.052","7.075","7.075","7.052","0.07%"
"Jul 07, 2023","7.047","7.105","7.105","7.047","-0.03%"
"Jul 06, 2023","7.049","7.079","7.079","7.049","0.34%"
"Jul 05, 2023","7.025","7.051","7.051","7.025","0.03%"
"Jul 04, 2023","7.023","7.081","7.081","7.023","0.29%"
"Jul 03, 2023","7.003","7.082","7.082","7.003","0.85%"
"Jun 30, 2023","6.944","7.013","7.055","6.944","0.32%"
"Jun 28, 2023","6.922","6.935","6.956","6.921","-0.12%"
"Jun 27, 2023","6.930","6.935","6.935","6.928","0.07%"
"Jun 26, 2023","6.925","6.941","6.955","6.925","0.12%"
"Jun 23, 2023","6.917","7.024","7.024","6.917","-0.04%"
"Jun 22, 2023","6.920","6.933","6.961","6.920","-0.45%"
"Jun 21, 2023","6.951","6.931","6.951","6.931","0.20%"
"Jun 20, 2023","6.937","6.981","6.981","6.912","0.46%"
"Jun 19, 2023","6.905","6.946","6.946","6.899","0.22%"
"Jun 16, 2023","6.890","6.987","6.987","6.890","0.57%"
"Jun 15, 2023","6.851","6.945","6.945","6.851","-0.67%"
"Jun 14, 2023","6.897","6.986","6.986","6.897","0.41%"
"Jun 13, 2023","6.869","6.952","6.952","6.869","0.10%"
"Jun 12, 2023","6.862","7.005","7.005","6.862","-0.45%"
"Jun 09, 2023","6.893","6.918","6.941","6.893","0.01%"
"Jun 08, 2023","6.892","6.937","6.937","6.864","1.12%"
"Jun 07, 2023","6.816","6.850","6.950","6.816","0.10%"
"Jun 06, 2023","6.809","6.870","6.870","6.809","-0.09%"
"Jun 05, 2023","6.815","6.897","6.897","6.815","0.09%"
"Jun 02, 2023","6.809","6.870","6.870","6.809","0.28%"
"Jun 01, 2023","6.790","6.850","6.883","6.790","-0.18%"
"May 31, 2023","6.802","6.850","6.850","6.802","-0.60%"
"May 30, 2023","6.843","6.843","6.870","6.843","0.00%"
"May 29, 2023","6.843","6.850","6.949","6.843","0.23%"
"May 26, 2023","6.827","6.850","6.850","6.827","0.09%"
"May 25, 2023","6.821","6.850","6.882","6.821","0.07%"
"May 24, 2023","6.816","6.840","6.840","6.816","0.07%"
"May 23, 2023","6.811","6.817","6.882","6.804","0.46%"
"May 22, 2023","6.780","6.817","6.817","6.771","-0.75%"
"May 19, 2023","6.831","6.915","6.915","6.830","-0.39%"
"May 18, 2023","6.858","6.908","6.908","6.858","0.01%"
"May 17, 2023","6.857","6.908","6.908","6.837","-0.16%"
"May 16, 2023","6.868","6.914","6.914","6.868","-0.03%"
"May 15, 2023","6.870","6.914","6.914","6.870","-0.07%"
"May 12, 2023","6.875","6.914","6.927","6.875","-0.32%"
"May 11, 2023","6.897","6.913","6.933","6.897","-0.03%"
"May 10, 2023","6.899","6.945","6.945","6.899","-0.03%"
"May 09, 2023","6.901","6.939","6.939","6.900","0.06%"
"May 08, 2023","6.897","6.881","6.920","6.881","0.06%"
"May 04, 2023","6.893","6.900","6.900","6.881","0.26%"
"May 03, 2023","6.875","6.873","6.875","6.869","-0.09%"
"May 02, 2023","6.881","6.938","6.938","6.881","-0.09%"
"Apr 28, 2023","6.887","6.913","6.913","6.887","0.00%"
"Apr 27, 2023","6.887","6.912","6.912","6.887","-0.09%"
"Apr 26, 2023","6.893","6.881","6.906","6.881","0.09%"
"Apr 25, 2023","6.887","6.887","6.912","6.881","0.29%"
"Apr 24, 2023","6.867","6.912","6.912","6.865","-0.16%"
"Apr 21, 2023","6.878","6.912","6.912","6.865","0.00%"
"Apr 20, 2023","6.878","6.912","6.912","6.865","-0.15%"
"Apr 19, 2023","6.888","6.906","6.912","6.887","-0.32%"
"Apr 18, 2023","6.910","6.943","6.943","6.906","-0.03%"
"Apr 17, 2023","6.912","6.943","6.943","6.912","0.33%"
"Apr 13, 2023","6.889","6.937","6.937","6.889","-0.17%"
"Apr 12, 2023","6.901","6.955","6.955","6.899","-0.50%"
"Apr 11, 2023","6.936","6.961","6.997","6.930","0.81%"
"Apr 10, 2023","6.880","6.973","6.973","6.880","-0.56%"
"Apr 06, 2023","6.919","6.942","6.985","6.912","-1.70%"
"Apr 05, 2023","7.039","7.039","7.064","7.037","-0.42%"
"Apr 03, 2023","7.069","7.124","7.124","7.063","0.30%"
"Mar 31, 2023","7.048","7.105","7.105","7.039","-0.21%"
"Mar 29, 2023","7.063","7.092","7.123","7.063","0.01%"
"Mar 28, 2023","7.062","7.050","7.092","7.050","0.33%"
"Mar 27, 2023","7.039","7.032","7.056","7.032","0.07%"
"Mar 24, 2023","7.034","7.062","7.074","7.031","-0.50%"
"Mar 23, 2023","7.069","7.097","7.097","7.059","-0.25%"
"Mar 21, 2023","7.087","7.133","7.133","7.087","0.60%"
"Mar 20, 2023","7.045","7.090","7.090","7.045","-0.86%"
"Mar 17, 2023","7.106","7.209","7.209","7.106","0.23%"
"Mar 16, 2023","7.090","7.166","7.166","7.090","-0.74%"
"Mar 15, 2023","7.143","7.356","7.356","7.143","0.24%"
"Mar 14, 2023","7.126","7.207","7.207","7.118","-0.67%"
"Mar 13, 2023","7.174","7.266","7.266","7.165","-2.22%"
"Mar 10, 2023","7.337","7.307","7.432","7.307","-0.66%"
"Mar 09, 2023","7.386","7.471","7.471","7.386","-0.07%"
"Mar 08, 2023","7.391","7.411","7.529","7.391","1.11%"
"Mar 06, 2023","7.310","7.352","7.352","7.310","-0.23%"
"Mar 03, 2023","7.327","7.398","7.398","7.327","0.18%"
"Mar 02, 2023","7.314","7.437","7.437","7.314","0.05%"
"Mar 01, 2023","7.310","7.348","7.407","7.307","-0.07%"
"Feb 28, 2023","7.315","7.363","7.363","7.315","0.04%"
"Feb 27, 2023","7.312","7.380","7.380","7.312","0.58%"
"Feb 24, 2023","7.270","7.254","7.387","7.244","0.32%"
"Feb 23, 2023","7.247","7.420","7.420","7.238","0.12%"
"Feb 22, 2023","7.238","7.304","7.314","7.238","0.22%"
"Feb 21, 2023","7.222","7.199","7.292","7.199","0.49%"
"Feb 20, 2023","7.187","7.196","7.363","7.187","-0.31%"
"Feb 17, 2023","7.209","7.165","7.263","7.165","1.01%"
"Feb 16, 2023","7.137","7.159","7.207","7.137","-0.68%"
"Feb 15, 2023","7.186","7.229","7.254","7.171","-0.28%"
"Feb 14, 2023","7.206","7.251","7.251","7.203","0.28%"
"Feb 13, 2023","7.186","7.273","7.273","7.172","0.36%"
"Feb 10, 2023","7.160","7.198","7.198","7.145","0.56%"
"Feb 09, 2023","7.120","7.120","7.357","7.120","0.04%"
"Feb 08, 2023","7.117","7.060","7.180","7.060","1.05%"
"Feb 07, 2023","7.043","7.058","7.058","7.043","0.16%"
"Feb 06, 2023","7.032","7.089","7.089","7.032","0.59%"
"Feb 04, 2023","6.991","7.001","7.001","6.991","0.00%"
"Feb 03, 2023","6.991","7.015","7.020","6.991","-0.06%"
"Feb 02, 2023","6.995","6.986","7.034","6.962","-0.24%"
"Feb 01, 2023","7.012","7.199","7.199","7.008","-0.72%"
"Jan 31, 2023","7.063","7.149","7.149","7.063","-0.51%"
"Jan 30, 2023","7.099","7.051","7.117","7.051","1.36%"
"Jan 27, 2023","7.004","7.075","7.075","6.999","0.16%"
"Jan 25, 2023","6.993","7.012","7.022","6.993","-0.09%"
"Jan 24, 2023","6.999","6.994","7.018","6.971","0.91%"
"Jan 23, 2023","6.936","7.016","7.016","6.936","0.51%"
"Jan 20, 2023","6.901","6.967","6.977","6.901","-0.06%"
"Jan 19, 2023","6.905","6.915","6.915","6.891","-0.52%"
"Jan 18, 2023","6.941","7.001","7.001","6.941","0.43%"
"Jan 17, 2023","6.911","7.010","7.010","6.911","-0.12%"
"Jan 16, 2023","6.919","7.003","7.003","6.919","0.64%"
"Jan 13, 2023","6.875","7.025","7.025","6.875","-0.26%"
"Jan 12, 2023","6.893","7.019","7.019","6.893","-0.72%"
"Jan 11, 2023","6.943","7.008","7.027","6.943","-0.63%"
"Jan 10, 2023","6.987","7.029","7.029","6.987","-0.24%"
"Jan 09, 2023","7.004","7.037","7.037","6.995","-0.71%"
"Jan 06, 2023","7.054","7.035","7.058","7.034","0.89%"
"Jan 05, 2023","6.992","7.079","7.079","6.992","0.29%"
"Jan 04, 2023","6.972","7.027","7.027","6.972","-0.77%"
"Jan 03, 2023","7.026","7.028","7.063","7.026","-0.17%"
"Jan 02, 2023","7.038","7.079","7.079","7.038","1.19%"
"Dec 30, 2022","6.955","7.013","7.035","6.955","0.00%"
"Dec 29, 2022","6.955","6.991","6.991","6.955","0.12%"
"Dec 28, 2022","6.947","7.026","7.026","6.947","-0.42%"
"Dec 27, 2022","6.976","7.004","7.004","6.969","-0.10%"
"Dec 26, 2022","6.983","6.954","6.997","6.954","0.63%"
"Dec 23, 2022","6.939","6.939","7.189","6.925","0.03%"
"Dec 22, 2022","6.937","6.951","6.951","6.930","0.22%"
"Dec 21, 2022","6.922","6.958","6.958","6.922","-0.30%"
"Dec 20, 2022","6.943","7.042","7.042","6.943","0.01%"
"Dec 19, 2022","6.942","6.942","7.006","6.942","0.00%"
"Dec 16, 2022","6.942","6.892","7.134","6.892","1.15%"
"Dec 15, 2022","6.863","6.912","6.912","6.863","0.22%"
"Dec 14, 2022","6.848","6.869","6.918","6.848","-0.41%"
"Dec 13, 2022","6.876","6.931","6.931","6.862","-0.19%"
"Dec 12, 2022","6.889","6.910","6.966","6.889","-0.09%"
"Dec 09, 2022","6.895","7.035","7.043","6.895","0.52%"
"Dec 08, 2022","6.859","7.032","7.032","6.859","0.00%"
"Dec 07, 2022","6.859","6.866","7.205","6.831","0.12%"
"Dec 06, 2022","6.851","6.927","6.927","6.851","0.60%"
"Dec 05, 2022","6.810","6.906","6.906","6.810","0.12%"
"Dec 02, 2022","6.802","6.878","7.375","6.802","-0.50%"
"Dec 01, 2022","6.836","6.822","6.890","6.822","-0.39%"
"Nov 30, 2022","6.863","6.910","6.910","6.863","-0.09%"
"Nov 29, 2022","6.869","6.869","7.369","6.869","0.10%"
"Nov 28, 2022","6.862","7.367","7.367","6.862","0.01%"
"Nov 25, 2022","6.861","6.956","6.956","6.861","0.01%"
"Nov 24, 2022","6.860","6.955","6.955","6.860","-0.58%"
"Nov 23, 2022","6.900","6.920","6.920","6.886","0.20%"
"Nov 22, 2022","6.886","6.953","6.953","6.879","-0.19%"
"Nov 21, 2022","6.899","6.906","6.912","6.872","0.10%"
"Nov 18, 2022","6.892","6.952","6.952","6.872","0.12%"
"Nov 17, 2022","6.884","6.951","6.984","6.864","-0.19%"
"Nov 16, 2022","6.897","6.984","6.984","6.897","0.01%"
"Nov 15, 2022","6.896","6.950","6.950","6.896","-0.76%"
"Nov 14, 2022","6.949","6.949","6.949","6.929","0.00%"
"Nov 11, 2022","6.949","6.949","7.115","6.849","-1.29%"
"Nov 10, 2022","7.040","7.146","7.146","7.040","-0.64%"
"Nov 09, 2022","7.085","7.165","7.165","7.085","-0.83%"
"Nov 07, 2022","7.144","7.177","7.244","7.144","-0.43%"
"Nov 04, 2022","7.175","7.175","7.208","7.175","0.49%"
"Nov 03, 2022","7.140","7.337","7.337","7.074","0.93%"
"Nov 02, 2022","7.074","7.336","7.336","7.074","0.86%"
"Nov 01, 2022","7.014","7.138","7.204","7.014","0.10%"
"Oct 31, 2022","7.007","7.105","7.124","7.007","0.47%"
"Oct 28, 2022","6.974","6.974","7.169","6.974","0.01%"
"Oct 27, 2022","6.973","7.331","7.331","6.973","-0.46%"
"Oct 25, 2022","7.005","7.102","7.330","7.005","-1.79%"
"Oct 21, 2022","7.133","7.217","7.217","7.133","0.31%"
"Oct 20, 2022","7.111","7.233","7.233","7.111","0.01%"
"Oct 19, 2022","7.110","7.091","7.258","7.046","0.37%"
"Oct 18, 2022","7.084","7.032","7.109","7.032","0.74%"
"Oct 17, 2022","7.032","7.190","7.190","7.032","-2.64%"
"Oct 14, 2022","7.223","7.191","7.448","7.191","0.65%"
"Oct 13, 2022","7.176","7.380","7.380","7.176","0.01%"
"Oct 12, 2022","7.175","7.156","7.251","7.118","0.01%"
"Oct 11, 2022","7.174","7.282","7.282","7.174","-0.53%"
"Oct 10, 2022","7.212","7.313","7.313","7.212","0.81%"
"Oct 07, 2022","7.154","7.198","7.310","7.154","0.56%"
"Oct 06, 2022","7.114","7.183","7.183","7.099","1.18%"
"Oct 04, 2022","7.031","7.082","7.308","7.031","-0.69%"
"Oct 03, 2022","7.080","7.118","7.212","7.080","-0.08%"
"Sep 30, 2022","7.086","7.305","7.305","6.992","1.53%"
"Sep 29, 2022","6.979","7.302","7.302","6.979","0.19%"
"Sep 28, 2022","6.966","6.960","7.053","6.960","0.10%"
"Sep 27, 2022","6.959","7.083","7.083","6.959","-1.30%"
"Sep 26, 2022","7.051","7.113","7.113","7.021","0.17%"
"Sep 23, 2022","7.039","7.113","7.113","7.002","0.56%"
"Sep 22, 2022","7.000","7.000","7.000","7.000","1.61%"
"Sep 21, 2022","6.889","6.987","6.987","6.889","0.00%"
"Sep 20, 2022","6.889","6.895","6.926","6.852","0.72%"
"Sep 19, 2022","6.840","6.895","6.895","6.840","0.18%"
"Sep 16, 2022","6.828","6.834","6.864","6.755","2.65%"
"Sep 15, 2022","6.652","6.803","6.803","6.652","-0.18%"
"Sep 14, 2022","6.664","6.742","6.742","6.664","0.73%"
"Sep 13, 2022","6.616","6.670","6.670","6.616","0.09%"
"Sep 12, 2022","6.610","6.673","6.677","6.610","0.09%"
"Sep 09, 2022","6.604","6.610","6.652","6.604","-0.09%"
"Sep 08, 2022","6.610","6.671","6.671","6.609","-0.72%"
"Sep 07, 2022","6.658","6.742","6.742","6.658","0.09%"
"Sep 06, 2022","6.652","6.676","6.682","6.652","-0.18%"
"Sep 05, 2022","6.664","6.682","6.712","6.664","-0.36%"
"Sep 02, 2022","6.688","6.653","6.694","6.623","1.24%"
"Sep 01, 2022","6.606","6.682","6.682","6.603","0.18%"
"Aug 30, 2022","6.594","6.683","6.683","6.594","0.00%"
"Aug 29, 2022","6.594","6.594","6.742","6.594","0.63%"
"Aug 26, 2022","6.553","6.624","6.624","6.541","-0.64%"
"Aug 25, 2022","6.595","6.589","6.680","6.587","0.26%"
"Aug 24, 2022","6.578","6.578","6.683","6.572","0.18%"
"Aug 23, 2022","6.566","6.619","6.619","6.566","0.08%"
"Aug 22, 2022","6.561","6.636","6.636","6.561","-0.09%"
"Aug 19, 2022","6.567","6.567","6.712","6.543","1.16%"
"Aug 18, 2022","6.492","6.596","6.596","6.492","0.62%"
"Aug 17, 2022","6.452","6.510","6.510","6.446","-0.98%"
"Aug 12, 2022","6.516","6.695","6.695","6.516","0.06%"
"Aug 11, 2022","6.512","6.569","6.569","6.512","-0.87%"
"Aug 10, 2022","6.569","6.684","6.684","6.569","-0.79%"
"Aug 08, 2022","6.621","6.828","6.828","6.621","-0.02%"
"Aug 05, 2022","6.622","6.542","6.770","6.542","3.00%"
"Aug 04, 2022","6.429","6.571","6.571","6.429","-1.56%"
"Aug 03, 2022","6.531","6.685","6.685","6.531","-0.02%"
"Aug 02, 2022","6.532","6.571","6.685","6.526","-0.52%"
"Aug 01, 2022","6.566","6.742","6.742","6.566","2.50%"
"Jul 29, 2022","6.406","6.604","6.604","6.406","-1.04%"
"Jul 28, 2022","6.473","6.565","6.565","6.473","-0.99%"
"Jul 27, 2022","6.538","6.552","6.609","6.538","0.41%"
"Jul 26, 2022","6.511","6.575","6.610","6.511","1.07%"
"Jul 25, 2022","6.442","6.541","6.541","6.442","0.62%"
"Jul 22, 2022","6.402","6.437","6.612","6.402","-0.81%"
"Jul 21, 2022","6.454","6.615","6.615","6.447","0.62%"
"Jul 20, 2022","6.414","6.616","6.791","6.414","-0.12%"
"Jul 19, 2022","6.422","6.464","6.547","6.422","0.19%"
"Jul 18, 2022","6.410","6.618","6.618","6.410","-0.02%"
"Jul 15, 2022","6.411","6.515","6.619","6.411","-0.80%"
"Jul 14, 2022","6.463","6.622","6.622","6.463","0.72%"
"Jul 13, 2022","6.417","6.417","6.417","6.417","-0.22%"
"Jul 12, 2022","6.431","6.431","6.431","6.431","0.61%"
"Jul 11, 2022","6.392","6.392","6.392","6.392","-0.44%"
"Jul 08, 2022","6.420","6.626","6.626","6.407","0.25%"
"Jul 07, 2022","6.404","6.425","6.492","6.391","0.72%"
"Jul 06, 2022","6.358","6.528","6.528","6.358","-1.59%"
"Jul 05, 2022","6.461","6.631","6.631","6.461","-0.02%"
"Jul 04, 2022","6.462","6.462","6.530","6.462","-0.03%"
"Jul 01, 2022","6.464","6.599","6.633","6.464","-0.98%"
"Jun 30, 2022","6.528","6.636","6.636","6.528","2.40%"
"Jun 29, 2022","6.375","6.637","6.637","6.375","-2.58%"
"Jun 28, 2022","6.544","6.570","6.638","6.544","-0.21%"
"Jun 27, 2022","6.558","6.639","6.639","6.558","0.08%"
"Jun 24, 2022","6.553","6.573","6.640","6.553","-0.35%"
"Jun 23, 2022","6.576","6.576","6.576","6.549","0.49%"
"Jun 22, 2022","6.544","6.610","6.610","6.524","-0.12%"
"Jun 21, 2022","6.552","6.545","6.844","6.545","0.09%"
"Jun 20, 2022","6.546","6.645","6.645","6.546","-0.92%"
"Jun 17, 2022","6.607","6.646","6.646","6.580","-1.03%"
"Jun 16, 2022","6.676","6.610","6.715","6.597","1.69%"
"Jun 15, 2022","6.565","6.617","6.650","6.565","0.18%"
"Jun 14, 2022","6.553","6.625","6.630","6.553","-0.02%"
"Jun 13, 2022","6.554","6.652","6.652","6.554","3.05%"
"Jun 10, 2022","6.360","6.634","6.640","6.360","-2.06%"
"Jun 09, 2022","6.494","6.656","6.656","6.494","-0.02%"
"Jun 08, 2022","6.495","6.722","6.722","6.462","-1.01%"
"Jun 07, 2022","6.561","6.690","6.723","6.561","-0.02%"
"Jun 06, 2022","6.562","6.530","6.652","6.530","1.28%"
"Jun 03, 2022","6.479","6.482","6.595","6.453","-1.33%"
"Jun 02, 2022","6.566","6.566","6.566","6.566","2.48%"
"Jun 01, 2022","6.407","6.407","6.407","6.407","0.47%"
"May 31, 2022","6.377","6.472","6.472","6.377","0.28%"
"May 30, 2022","6.359","6.378","6.410","6.359","0.60%"
"May 27, 2022","6.321","6.474","6.506","6.321","0.54%"
"May 26, 2022","6.287","6.319","6.414","6.285","-0.52%"
"May 25, 2022","6.320","6.320","6.320","6.289","0.48%"
"May 24, 2022","6.290","6.385","6.385","6.290","-0.52%"
"May 23, 2022","6.323","6.368","6.368","6.292","-0.52%"
"May 20, 2022","6.356","6.356","6.356","6.344","0.52%"
"May 19, 2022","6.323","6.361","6.392","6.323","-0.52%"
"May 18, 2022","6.356","6.425","6.425","6.343","0.17%"
"May 17, 2022","6.345","6.457","6.457","6.345","4.07%"
"May 13, 2022","6.097","6.409","6.471","6.097","4.06%"
"May 12, 2022","5.859","6.340","6.340","5.859","-5.77%"
"May 11, 2022","6.218","6.403","6.403","6.218","-1.00%"
"May 10, 2022","6.281","6.299","6.435","6.281","-0.51%"
"May 09, 2022","6.313","6.313","6.313","6.282","7.82%"
"May 06, 2022","5.855","5.855","5.855","5.855","3.52%"
"May 05, 2022","5.656","6.380","6.380","5.656","2.46%"
"May 04, 2022","5.520","5.586","5.834","5.520","0.16%"
"May 02, 2022","5.511","5.505","5.565","5.505","0.35%"
"Apr 29, 2022","5.492","5.720","5.720","5.492","-0.04%"
"Apr 28, 2022","5.494","5.787","5.787","5.494","0.38%"
"Apr 27, 2022","5.473","5.473","5.473","5.473","0.61%"
"Apr 26, 2022","5.440","5.553","5.553","5.440","-0.17%"
"Apr 25, 2022","5.449","5.467","5.544","5.449","0.17%"
"Apr 22, 2022","5.440","5.588","5.588","5.440","-0.15%"
"Apr 21, 2022","5.448","5.625","5.625","5.448","0.48%"
